	nl_ps	fol_ps	nl_h	fol_h	label	exception
146	Broccoli are being cut by a woman	exists x. exists y. (Broccoli(x) & Woman(y) & Cutting(y, x))	A woman is cutting broccoli	exists x. (Woman(x) & Cutting(x, Broccoli))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Broccoli/1, Broccoli/0.


Fatal error:  The following symbols are used with multiple arities: Broccoli/1, Broccoli/0"
147	A woman is cutting broccoli	exists x. (Woman(x) & Cutting(x, Broccoli))	There is no man cutting tomatoes	not exists x. (Man(x) & Cutting(x, tomatoes))	n	"'Broccoli' is an illegal variable name.  Constants may not be quantified.
all x. all Broccoli. (Cutting(x, Broccoli) -> Cutting(x, Broccoli))
           ^"
148	A woman is cutting broccoli	exists x. (Woman(x) & Cutting(x, Broccoli))	A man is cutting tomatoes	exists x. (Man(x) & Cutting(x, tomatoes))	n	"'Broccoli' is an illegal variable name.  Constants may not be quantified.
all x. all Broccoli. (Cutting(x, Broccoli) -> Cutting(x, Broccoli))
           ^"
149	A dog is swimming after a tennis ball	exists x. exists y. (Dog(x) & TennisBall(y) & Swimming(x, y))	A cat is swimming after a tennis ball	exists x. (Cat(x) & Swimming(x) & After(x, tennisBall))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Swimming/2, Swimming/1.


Fatal error:  The following symbols are used with multiple arities: Swimming/2, Swimming/1"
150	A man is severing the toe of an empty leather boot with a sword	exists x. exists y. exists z. (Man(x) & Toe(y) & LeatherBoot(z) & Severing(x, y, z) & Empty(z))	A woman is severing the toe of an empty leather boot with a sword	exists x. exists y. exists z. (Woman(x) & Toe(y) & LeatherBoot(z) & Sword(s) & Severing(x, y, z, s))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Severing/3, Severing/4.


Fatal error:  The following symbols are used with multiple arities: Severing/3, Severing/4"
151	A chef is cleaning a bowl of soup	exists x. exists y. (Chef(x) & Bowl(y) & Soup(s) & Cleaning(x, y, s))	A bowl of soup is being cleaned by a chef	all x.all y. (BowlOfSoup(x) & Chef(y) -> Cleaning(y, x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Cleaning/3, Cleaning/2.


Fatal error:  The following symbols are used with multiple arities: Cleaning/3, Cleaning/2"
152	Someone is stirring a pot of chili with a spoon	exists x.exists y.exists z. (Person(x) & Pot(y) & Chili(z) & Stirring(x, y, z))	A pot of chili is being stirred by someone with a spoon	all x.all y. (PotOfChili(x) & Person(y) & UsesSpoon(y) -> Stirring(y, x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Stirring/3, Stirring/2.


Fatal error:  The following symbols are used with multiple arities: Stirring/3, Stirring/2"
153	Nobody is stirring a pot of chili with a spoon	not exists x. (Person(x) & Stirring(x, PotOfChili) & UsingSpoon(x))	Someone is stirring a pot of chili with a spoon	exists x.exists y.exists z. (Person(x) & Pot(y) & Chili(z) & Stirring(x, y, z))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Stirring/2, Stirring/3.


Fatal error:  The following symbols are used with multiple arities: Stirring/2, Stirring/3"
154	A woman is slicing butter	exists x. (Woman(x) & Slicing(x, butter))	A man is slicing butter	exists x. (Man(x) & Slicing(x, butter))	n	"'butter' is an illegal variable name.  Constants may not be quantified.
all x. all butter. (Slicing(x, butter) -> Slicing(x, butter))
           ^"
155	A man is riding an electric bicycle	exists x. exists y. (Man(x) & ElectricBicycle(y) & Riding(x, y))	There is no man riding an electric bicycle	not exists x. (Man(x) & Riding(x, ElectricBicycle))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: ElectricBicycle/1, ElectricBicycle/0.


Fatal error:  The following symbols are used with multiple arities: ElectricBicycle/1, ElectricBicycle/0"
156	The chef is seasoning the oil	Seasoning(Chef, Oil)	The woman is seasoning the oil	Seasoning(woman, oil)	n	"'Chef' is an illegal variable name.  Constants may not be quantified.
all Chef. all Oil. (Seasoning(Chef, Oil) -> Seasoning(Chef, Oil))
    ^"
157	A person with a back pack, who is topless, is in front of a pile of rocks and clouds are in the background	all x. (Person(x) & HasBackPack(x) & Topless(x) -> (exists y. (PileOfRocks(y) & InFrontOf(x, y)) & exists z. (Clouds(z) & InBackground(x, z))))	A topless person with a back pack is in front of a pile of rocks and clouds are in the background	all x. (ToplessPerson(x) & HasBackPack(x) -> InFrontOfPileOfRocks(x)) & all y. (Cloud(y) -> InBackground(y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: InBackground/2, InBackground/1.


Fatal error:  The following symbols are used with multiple arities: InBackground/2, InBackground/1"
158	A topless person with a back pack is in front of a pile of rocks and clouds are in the background	all x. (ToplessPerson(x) & HasBackPack(x) -> InFrontOfPileOfRocks(x)) & all y. (Cloud(y) -> InBackground(y))	A fully dressed person is behind a pile of rocks and a clear sky is in the background	all x. (Person(x) & FullyDressed(x) -> (exists y. (PileOfRocks(y) & Behind(x, y)) & exists z. (ClearSky(z) & InBackground(x, z))))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: InBackground/1, InBackground/2.


Fatal error:  The following symbols are used with multiple arities: InBackground/1, InBackground/2"
159	The man in a hat suited for cowboys is walking through a market and is putting a hand in his pocket	all x.all y. (Man(x) & Hat(x, y) & SuitedForCowboys(y) -> (WalksThroughMarket(x) & PutsHandInPocket(x)))	A man in a hat is walking through a store	all x.all y.all z. (Man(x) & Hat(x) & Store(y) & WalkingThrough(x, y) -> Walking(z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Hat/2, Hat/1.


Fatal error:  The following symbols are used with multiple arities: Hat/2, Hat/1"
160	The boy and the girl are playing and wearing arm floats	all x.all y.all z. (Boy(x) & Girl(y) & ArmFloat(z) -> (Playing(x, z) & Wearing(y, z)))	The boy and the girl are not playing and wearing arm floats	not (Boy(x) & Girl(y) & Playing(x) & Wearing(x, ArmFloat) & Playing(y) & Wearing(y, ArmFloat))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/2, Playing/1, ArmFloat/1, ArmFloat/0.


Fatal error:  The following symbols are used with multiple arities: Playing/2, Playing/1, ArmFloat/1, ArmFloat/0"
161	A woman in a yellow shirt is surfing on a pink surfboard	all x.all y.all z. (Woman(x) & YellowShirt(x) & PinkSurfboard(y) & Surfing(x, y) -> Surfer(z, x, y))	There is no woman in a yellow shirt surfing on a pink surfboard	not exists x. (Woman(x) & YellowShirt(x) & Surfing(x) & PinkSurfboard(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Surfing/2, Surfing/1.


Fatal error:  The following symbols are used with multiple arities: Surfing/2, Surfing/1"
162	The wave is being ridden by a surfer	all x.all y. (Wave(x) & Surfer(y) -> Riding(y, x))	A woman in a yellow shirt is surfing on a pink surfboard	all x.all y.all z. (Woman(x) & YellowShirt(x) & PinkSurfboard(y) & Surfing(x, y) -> Surfer(z, x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Surfer/1, Surfer/3.


Fatal error:  The following symbols are used with multiple arities: Surfer/1, Surfer/3"
163	A rider is waving at a surfer	exists x. exists y. (Rider(x) & Surfer(y) & WavingAt(x, y))	A woman in a yellow shirt is surfing on a pink surfboard	all x.all y.all z. (Woman(x) & YellowShirt(x) & PinkSurfboard(y) & Surfing(x, y) -> Surfer(z, x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Surfer/1, Surfer/3.


Fatal error:  The following symbols are used with multiple arities: Surfer/1, Surfer/3"
164	A woman in a yellow dyed shirt is surfing on a pink surfboard	all x.all y.all z. (Woman(x) & YellowDyedShirt(x) & PinkSurfboard(y) & Surfing(x, y) -> Surfer(z, x, y))	A surfer is riding the wave	all x.all y. (Surfer(x) & Wave(y) -> Riding(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Surfer/3, Surfer/1.


Fatal error:  The following symbols are used with multiple arities: Surfer/3, Surfer/1"
165	Two girls are laughing and other girls are watching them	exists x.exists y.exists z. (Girl(x) & Girl(y) & Girl(z) & Laughing(x) & Laughing(y) & Watching(z, x, y))	There is no girl laughing and there is no other girl watching	not exists x. (Girl(x) & Laughing(x)) & not exists y. (Girl(y) & Watching(y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Watching/3, Watching/1.


Fatal error:  The following symbols are used with multiple arities: Watching/3, Watching/1"
166	A group of Asian girls are standing together	exists x. (Group(x) & Asian(x) & Girls(x) & StandingTogether(x))	The group of Asian girls are standing together	all x. (AsianGirl(x) -> exists y. (Group(y) & StandingTogether(y, x)))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: StandingTogether/1, StandingTogether/2.


Fatal error:  The following symbols are used with multiple arities: StandingTogether/1, StandingTogether/2"
167	The crowd is not watching two racing cars that are leaving the starting line	not exists x. exists y. (Crowd(x) & RacingCar(y) & LeavingStartingLine(y) & Watching(x, y))	The crowd is watching two racing cars that are leaving the starting line	all x.all y.all z. (Crowd(x) & RacingCar(y) & RacingCar(z) & LeavingStartingLine(y, z) -> Watching(x, y, z))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Watching/2, Watching/3, LeavingStartingLine/1, LeavingStartingLine/2.


Fatal error:  The following symbols are used with multiple arities: Watching/2, Watching/3, LeavingStartingLine/1, LeavingStartingLine/2"
168	A big dog and a small white dog are playing together	exists x. exists y. (Dog(x) & Dog(y) & Big(x) & Small(y) & PlayingTogether(x, y))	A big dog and a small dog with a white coat are playing together	all x.all y.all z. (BigDog(x) & SmallDog(y) & WhiteCoat(z) -> PlayingTogether(x, y, z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: PlayingTogether/2, PlayingTogether/3.


Fatal error:  The following symbols are used with multiple arities: PlayingTogether/2, PlayingTogether/3"
169	Two dogs are playing together on the grass	exists x. exists y. (Dog(x) & Dog(y) & PlayingTogether(x, y) & OnGrass(x, y))	A big dog and a small dog with a white coat are playing together	all x.all y.all z. (BigDog(x) & SmallDog(y) & WhiteCoat(z) -> PlayingTogether(x, y, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: PlayingTogether/2, PlayingTogether/3.


Fatal error:  The following symbols are used with multiple arities: PlayingTogether/2, PlayingTogether/3"
170	A woman is playing with two young boys at a park	exists x. exists y. exists z. (Woman(x) & YoungBoy(y) & YoungBoy(z) & Park(p) & PlayingWith(x, y, z, p))	There is no woman playing with two young boys at a park	not exists x. (Woman(x) & PlayingWith(x, 2, YoungBoys) & At(x, Park))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: PlayingWith/4, PlayingWith/3, Park/1, Park/0.


Fatal error:  The following symbols are used with multiple arities: PlayingWith/4, PlayingWith/3, Park/1, Park/0"
171	The young boy is riding a dirt bike through the mud	exists x. exists y. exists z. (YoungBoy(x) & DirtBike(y) & Mud(z) & Riding(x, y, z))	A young boy is riding a dirt bike through the mud	exists x. exists y. exists z. (YoungBoy(x) & DirtBike(y) & Mud(z) & Riding(x, y) & Through(x, z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Riding/3, Riding/2.


Fatal error:  The following symbols are used with multiple arities: Riding/3, Riding/2"
172	The male, who is dark skinned, is standing on one hand in front of a yellow building	all x. (Male(x) & DarkSkin(x) -> (exists y. (Hand(y) & StandingOn(x, y) & InFrontOf(x, y, YellowBuilding))))	The dark skinned male is standing on one hand in front of a yellow building	all x.all y.all z. (DarkSkin(x) & Male(x) & YellowBuilding(y) & Hand(z) -> StandingOn(x, y, z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: StandingOn/2, StandingOn/3, YellowBuilding/1, YellowBuilding/0.


Fatal error:  The following symbols are used with multiple arities: StandingOn/2, StandingOn/3, YellowBuilding/1, YellowBuilding/0"
173	Four people are difficultly walking with difficulty across thick snow and the sun is setting	exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & DifficultlyWalking(x) & DifficultlyWalking(y) & DifficultlyWalking(z) & DifficultlyWalking(w) & ThickSnow(x) & ThickSnow(y) & ThickSnow(z) &	Four people are walking across thick snow and the sun is setting	exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & WalkingAcrossSnow(x, y, z, w) & SunSetting(x, y, z, w))	e	"End of input found.  Expression expected.
exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & DifficultlyWalking(x) & DifficultlyWalking(y) & DifficultlyWalking(z) & DifficultlyWalking(w) & ThickSnow(x) & ThickSnow(y) & ThickSnow(z) &
                                                                                                                                                                                                                                     ^"
174	Four people are walking across thick snow and the sun is setting	exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & WalkingAcrossSnow(x, y, z, w) & SunSetting(x, y, z, w))	Four people are standing in thick snow and the sun is rising	exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & StandingInThickSnow(x) & StandingInThickSnow(y) & StandingInThickSnow(z) & StandingInThickSnow(w) & SunRising(x) & SunRising(y) & SunRising(z) & SunRising	n	"End of input found.  Expected token ')'.
exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & StandingInThickSnow(x) & StandingInThickSnow(y) & StandingInThickSnow(z) & StandingInThickSnow(w) & SunRising(x) & SunRising(y) & SunRising(z) & SunRising
                                                                                                                                                                                                                                                   ^"
175	Four people are difficultly walking with difficulty across thick snow and the sun is setting	exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & DifficultlyWalking(x) & DifficultlyWalking(y) & DifficultlyWalking(z) & DifficultlyWalking(w) & ThickSnow(x) & ThickSnow(y) & ThickSnow(z) &	Some people are treading through the snow of the beautiful snowy landscape	exists x. (Person(x) & TreadingThroughSnow(x))	n	"End of input found.  Expression expected.
exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & DifficultlyWalking(x) & DifficultlyWalking(y) & DifficultlyWalking(z) & DifficultlyWalking(w) & ThickSnow(x) & ThickSnow(y) & ThickSnow(z) &
                                                                                                                                                                                                                                     ^"
176	Some people are treading through the snow of the beautiful snowy landscape	exists x. (Person(x) & TreadingThroughSnow(x))	Four people are standing in thick snow and the sun is rising	exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & StandingInThickSnow(x) & StandingInThickSnow(y) & StandingInThickSnow(z) & StandingInThickSnow(w) & SunRising(x) & SunRising(y) & SunRising(z) & SunRising	n	"End of input found.  Expected token ')'.
exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & StandingInThickSnow(x) & StandingInThickSnow(y) & StandingInThickSnow(z) & StandingInThickSnow(w) & SunRising(x) & SunRising(y) & SunRising(z) & SunRising
                                                                                                                                                                                                                                                   ^"
177	A group of kids is staring at a colorful structure	exists x.exists y. (Kid(x) & Kid(y) & Group(x, y) & StaringAt(x, y) & ColorfulStructure(y))	A group of kids is playing on a colorful structure	exists x.exists y. (Kid(x) & Kid(y) & Group(x) & Group(y) & PlayingOn(x, y) & ColorfulStructure(y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Group/2, Group/1.


Fatal error:  The following symbols are used with multiple arities: Group/2, Group/1"
178	A large brown dog and a small grey dog are standing on a rocky surface	exists x. exists y. (Dog(x) & Dog(y) & Large(x) & Brown(x) & Small(y) & Grey(y) & StandingOn(x, y, RockySurface))	There is no large brown dog and small grey dog standing on a rocky surface	not (exists x. (Dog(x) & Large(x) & Brown(x) & exists y. (Dog(y) & Small(y) & Grey(y) & StandingOn(y, rockySurface))))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: StandingOn/3, StandingOn/2.


Fatal error:  The following symbols are used with multiple arities: StandingOn/3, StandingOn/2"
179	A man on a bicycle is riding on the beach	all x.all y.all z. (Man(x) & Bicycle(y) & Beach(z) -> RidingOn(x, y, z))	A man on a bike is riding on the shore	all x.all y. (Man(x) & Bike(y) & RidingOn(x, y) -> OnShore(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: RidingOn/3, RidingOn/2.


Fatal error:  The following symbols are used with multiple arities: RidingOn/3, RidingOn/2"
180	The kids are chasing each other in the sand	all x.all y.all z. (Kid(x) & Kid(y) & Sand(z) -> Chasing(x, y, z))	The kids are not chasing each other in the sand	not exists x. exists y. (Kid(x) & Kid(y) & Chasing(x, y) & InSand(x, y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Chasing/3, Chasing/2.


Fatal error:  The following symbols are used with multiple arities: Chasing/3, Chasing/2"
181	A father is pushing his daughter on a go-kart and another girl is watching	all x.all y.all z. (Father(x) & Daughter(y) & GoKart(z) -> Pushing(x, y, z)) & (Girl(w) & Watching(w, z))	A girl is pushing a go-kart and a daughter is watching her father	all x.all y.all z. (Girl(x) & GoKart(y) & Daughter(z) -> (Pushes(x, y) & Watches(z, Father)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Father/1, Father/0.


Fatal error:  The following symbols are used with multiple arities: Father/1, Father/0"
182	The crowd is watching the football at the game	Crowd(c) & Football(f) & Game(g) -> Watching(c, f, g)	The crowd is watching a football game	all x. all y. (Crowd(x) & FootballGame(y) -> Watching(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Watching/3, Watching/2.


Fatal error:  The following symbols are used with multiple arities: Watching/3, Watching/2"
183	A brown dog and a black dog are playing in the sand	exists x. exists y. (Dog(x) & Dog(y) & Brown(x) & Black(y) & PlayingInSand(x, y))	There is no brown dog and black dog playing in the sand	not exists x. (Dog(x) & Brown(x) & exists y. (Dog(y) & Black(y) & PlayingInSand(y)))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: PlayingInSand/2, PlayingInSand/1.


Fatal error:  The following symbols are used with multiple arities: PlayingInSand/2, PlayingInSand/1"
184	A black dog is walking through some tall grass	exists x. (Dog(x) & Black(x) & Walking(x) & Through(x, tallGrass))	The black dog is walking through the tall grass	exists x. (Dog(x) & Black(x) & Walking(x) & Through(x, tallGrass))	e	"'tallGrass' is an illegal variable name.  Constants may not be quantified.
all x. all tallGrass. (Through(x, tallGrass) -> Through(x, tallGrass))
           ^"
185	The black dog is running through the grass	all x. all y. (BlackDog(x) & Grass(y) -> RunsThrough(x, y))	The black dog is not running through the grass	not exists x. (Dog(x) & Black(x) & Running(x) & Through(x, Grass))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Grass/1, Grass/0.


Fatal error:  The following symbols are used with multiple arities: Grass/1, Grass/0"
186	Three men are staring at the big green hills in the distance	exists x. exists y. exists z. (Man(x) & Man(y) & Man(z) & StaringAt(x, y, z, BigGreenHills) & StaringAt(y, z, BigGreenHills) & StaringAt(z, x, BigGreenHills))	Three men are looking into the distance	exists x. exists y. exists z. (Man(x) & Man(y) & Man(z) & LookingIntoDistance(x) & LookingIntoDistance(y) & LookingIntoDistance(z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: StaringAt/3, StaringAt/4.


Fatal error:  The following symbols are used with multiple arities: StaringAt/3, StaringAt/4"
187	Two children are playing on a statue	exists x. exists y. (Child(x) & Child(y) & PlayingOn(x, Statue) & PlayingOn(y, Statue))	Some children are playing on a statue	exists x.exists y. (Child(x) & Statue(y) & PlayingOn(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Statue/1, Statue/0.


Fatal error:  The following symbols are used with multiple arities: Statue/1, Statue/0"
188	Small children are getting off a statue in a park	all x.all y.all z. (SmallChild(x) & Statue(y) & Park(z) -> GetsOff(x, y, z))	Two children are playing on a statue	exists x. exists y. (Child(x) & Child(y) & PlayingOn(x, Statue) & PlayingOn(y, Statue))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Statue/1, Statue/0.


Fatal error:  The following symbols are used with multiple arities: Statue/1, Statue/0"
189	Two guys are sitting around a table and holding beers in their hands	exists x. exists y. exists z. (Guy(x) & Guy(y) & Guy(z) & SittingAroundTable(x, y, z) & HoldingBeers(x, y, z))	Two blokes are sitting around a table and holding beers in their hands	exists x. exists y. exists z. (Bloke(x) & Bloke(y) & Bloke(z) & SittingAroundTable(x, y, z) & HoldingBeers(x) & HoldingBeers(y) & HoldingBeers(z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: HoldingBeers/3, HoldingBeers/1.


Fatal error:  The following symbols are used with multiple arities: HoldingBeers/3, HoldingBeers/1"
190	A dog is chasing a ball	exists x.exists y. (Dog(x) & Ball(y) & Chasing(x, y))	There is no dog chasing a ball	not exists x. (Dog(x) & Chasing(x, Ball))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Ball/1, Ball/0.


Fatal error:  The following symbols are used with multiple arities: Ball/1, Ball/0"
191	There are no dogs fighting for a frisbee in a lake	exists x. (Dog(x) & exists y. (Frisbee(y) & FightingFor(x, y) & In(x, Lake)))	Two dogs are fighting for a frisbee in a lake	exists x. exists y. exists z. (Dog(x) & Dog(y) & Frisbee(z) & FightingFor(x, y, z) & InLake(z))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: FightingFor/2, FightingFor/3.


Fatal error:  The following symbols are used with multiple arities: FightingFor/2, FightingFor/3"
192	There are no dogs fighting for a frisbee in a lake	exists x. (Dog(x) & exists y. (Frisbee(y) & FightingFor(x, y) & In(x, Lake)))	Two brown dogs are playing with a frisbee in the water	exists x. exists y. exists z. (Dog(x) & Dog(y) & Frisbee(z) & Playing(x, y, z) & Water(w) & In(z, w))	n	"'Lake' is an illegal variable name.  Constants may not be quantified.
all x. all Lake. (In(x, Lake) -> In(x, Lake))
           ^"
193	The bike rider is not looking at the accident of another bike rider	not exists x. (BikeRider(x) & Accident(y) & BikeRider(z) & BikeRider(w) & LookingAt(x, y, z) & LookingAt(x, y, w))	The bike rider is looking at an accident of another bike rider	all x.all y. (BikeRider(x) & BikeRider(y) & Accident(y) -> LookingAt(x, y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: LookingAt/3, LookingAt/2.


Fatal error:  The following symbols are used with multiple arities: LookingAt/3, LookingAt/2"
194	There are no dogs playing in the snow	not exists x. (Dog(x) & PlayingInSnow(x))	A brown dog and a gray dog are playing in the snow	exists x. exists y. (Dog(x) & Dog(y) & Brown(x) & Gray(y) & PlayingInSnow(x, y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: PlayingInSnow/1, PlayingInSnow/2.


Fatal error:  The following symbols are used with multiple arities: PlayingInSnow/1, PlayingInSnow/2"
195	A young woman is getting a tattoo on her hand	exists x. (YoungWoman(x) & Tattoo(x) & On(x, Hand))	A girl is getting a tattoo on her hand	exists x. (Girl(x) & Tattoo(x) & On(x, Hand))	e	"'Hand' is an illegal variable name.  Constants may not be quantified.
all x. all Hand. (On(x, Hand) -> On(x, Hand))
           ^"
196	A man is standing bare-chested beside a yellow canoe on some rocks with water in the background	exists x. exists y. exists z. (Man(x) & YellowCanoe(y) & Rocks(z) & StandingBeside(x, y) & On(x, z) & WaterInBackground(x))	A man is wearing a red jacket and standing beside a yellow canoe on some rocks with water in the background	exists x. exists y. exists z. (Man(x) & RedJacket(x) & YellowCanoe(y) & Rocks(z) & WaterInBackground(z) & Wearing(x, y) & StandingBeside(x, y, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: StandingBeside/2, StandingBeside/3.


Fatal error:  The following symbols are used with multiple arities: StandingBeside/2, StandingBeside/3"
197	A tree is falling over a bridge made over the river which a dog is crossing	all x.all y.all z. (Tree(x) & Bridge(y) & River(z) & MadeOver(y, z) & Crossing(y, z) -> FallsOver(x, y))	A dog is crossing a river on a bridge made from a fallen tree	exists x. exists y. exists z. (Dog(x) & River(y) & Bridge(z) & Crossing(x, y, z) & MadeFromFallenTree(z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Crossing/2, Crossing/3.


Fatal error:  The following symbols are used with multiple arities: Crossing/2, Crossing/3"
198	A man is squirting water into the mouth of a white dog with a squirt gun	exists x. exists y. exists z. (Man(x) & Dog(y) & SquirtGun(z) & SquirtsWaterIntoMouth(x, y, z))	There is no man squirting water into the mouth of a white dog with a squirt gun	not exists x. (Man(x) & SquirtingWater(x) & IntoMouthOf(x, WhiteDog) & With(x, SquirtGun))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: SquirtGun/1, SquirtGun/0.


Fatal error:  The following symbols are used with multiple arities: SquirtGun/1, SquirtGun/0"
199	A great dog is climbing a steep hill	exists x. (Dog(x) & Great(x) & Climbing(x, SteepHill))	A great dog is wildly climbing a steep hill	all x. (Dog(x) & WildlyClimbing(x) & SteepHill(x) -> Great(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: SteepHill/1, SteepHill/0.


Fatal error:  The following symbols are used with multiple arities: SteepHill/1, SteepHill/0"
200	Two white dogs and one brown dog are chasing a ball	exists x. exists y. exists z. (Dog(x) & Dog(y) & Dog(z) & White(x) & White(y) & Brown(z) & Chasing(x, y, z, Ball))	Two white dogs and one brown dog are chasing a toy	exists x. exists y. exists z. (Dog(x) & Dog(y) & Dog(z) & White(x) & White(y) & Brown(z) & Chasing(x, y, z, toy))	e	"'Ball' is an illegal variable name.  Constants may not be quantified.
all x. all y. all z. all Ball. (Chasing(x, y, z, Ball) -> Chasing(x, y, z, Ball))
                         ^"
201	Two white cats are playing with a brown dog and a ball	exists x.exists y.exists z.exists w. (WhiteCat(x) & WhiteCat(y) & BrownDog(z) & Ball(w) & PlayingWith(x, y, z, w))	Two white dogs and one brown dog are chasing a ball	exists x. exists y. exists z. (Dog(x) & Dog(y) & Dog(z) & White(x) & White(y) & Brown(z) & Chasing(x, y, z, Ball))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Ball/1, Ball/0.


Fatal error:  The following symbols are used with multiple arities: Ball/1, Ball/0"
202	Four athletes are with a man in a crowded stadium	exists x. exists y. exists z. exists w. (Athlete(x) & Athlete(y) & Athlete(z) & Athlete(w) & Man(x) & Man(y) & Man(z) & Man(w) & CrowdedStadium(x) & CrowdedStadium(y) & CrowdedStadium(z) & CrowdedStadium(w))	Four athletes are with a woman in a crowded stadium	exists x.exists y.exists z.exists w. (Athlete(x) & Athlete(y) & Athlete(z) & Athlete(w) & Woman(w) & With(x, y, z, w) & CrowdedStadium(x, y, z, w))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: CrowdedStadium/1, CrowdedStadium/4.


Fatal error:  The following symbols are used with multiple arities: CrowdedStadium/1, CrowdedStadium/4"
203	A young boy in the blue shirt is jumping into the water	all x.all y. (YoungBoy(x) & BlueShirt(y) -> JumpingIntoWater(x, y))	The young boy in the blue shirt is jumping into the water	exists x. (YoungBoy(x) & BlueShirt(x) & JumpingIntoWater(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: JumpingIntoWater/2, JumpingIntoWater/1.


Fatal error:  The following symbols are used with multiple arities: JumpingIntoWater/2, JumpingIntoWater/1"
204	A young girl is jumping into a still lake	exists x. exists y. (YoungGirl(x) & Lake(y) & JumpsInto(x, y))	A young boy is jumping into a still lake	exists x. exists y. exists z. (YoungBoy(x) & Lake(y) & Still(z) & JumpsInto(x, y, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: JumpsInto/2, JumpsInto/3.


Fatal error:  The following symbols are used with multiple arities: JumpsInto/2, JumpsInto/3"
