	nl_ps	fol_ps	nl_h	fol_h	label	exception
272	Someone is stirring a pot of chili with a spoon	exists x.exists y.exists z. (Person(x) & Pot(y) & Chili(z) & Stirring(x, y, z))	Someone is stirring chili in a pot	exists z500. exists x. (Person(x) & (Stirring(x, z500) & Chili(z500)))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Stirring/3, Stirring/2.


Fatal error:  The following symbols are used with multiple arities: Stirring/3, Stirring/2"
273	A small dog is lying on the bed	exists x. (Dog(x) & Small(x) & LyingOn(x, bed))	A small animal is lying on the bed	exists z500. exists x. ((Small(x, z500) & Animal(z500)) & LyingOnBed(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Small/1, Small/2.


Fatal error:  The following symbols are used with multiple arities: Small/1, Small/2"
274	A small dog is lying on the bed	exists x. (Dog(x) & Small(x) & LyingOn(x, bed))	A small cat is lying on a bed	exists z500. exists x. ((Small(x, z500) & Cat(z500)) & LyingOnBed(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Small/1, Small/2.


Fatal error:  The following symbols are used with multiple arities: Small/1, Small/2"
275	A woman is slicing butter	exists x. (Woman(x) & Slicing(x, butter))	A man is slicing butter	exists x. (Man(x) & Slicing(x, butter))	n	"'butter' is an illegal variable name.  Constants may not be quantified.
all x. all butter. (Slicing(x, butter) -> Slicing(x, butter))
           ^"
276	A woman is slicing butter	exists x. (Woman(x) & Slicing(x, butter))	There is no woman slicing tofu	exists z500. not exists x. (Woman(x) & (Slicing(x, z500) & Tofu(z500)))	n	"'butter' is an illegal variable name.  Constants may not be quantified.
all x. all butter. (Slicing(x, butter) -> Slicing(x, butter))
           ^"
277	A baby tiger is playing with a ball	exists z500. all x.all y. ((Baby(x, z500) & Tiger(z500)) & Ball(y) -> PlayingWith(x, y))	A baby is playing with a doll	all x.all y. (Baby(x) & Doll(y) -> PlayingWith(x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Baby/2, Baby/1.


Fatal error:  The following symbols are used with multiple arities: Baby/2, Baby/1"
278	The chef is seasoning the oil	Seasoning(Chef, Oil)	The woman is seasoning the oil	Seasoning(woman, oil)	n	"'Chef' is an illegal variable name.  Constants may not be quantified.
all Chef. all Oil. (Seasoning(Chef, Oil) -> Seasoning(Chef, Oil))
    ^"
279	The man is standing on a rocky mountain and gray clouds are in the background	exists z500. exists z500. exists x. exists y. (Man(x) & (Rocky(y, z500) & Mountain(z500)) & StandingOn(x, y) & (Gray(z, z500) & Clouds(z500)) & Background(z, x))	The man is standing on a mountain, which is rocky, and gray clouds are in the background	all x.all y. (Man(x) & Mountain(y) & StandingOn(x, y) -> (Rocky(y) & GrayCloudsInBackground(y)))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Rocky/2, Rocky/1.


Fatal error:  The following symbols are used with multiple arities: Rocky/2, Rocky/1"
280	A person with a back pack, who is topless, is in front of a pile of rocks and clouds are in the background	all x. (Person(x) & HasBackPack(x) & Topless(x) -> (exists y. (PileOfRocks(y) & InFrontOf(x, y)) & exists z. (Clouds(z) & InBackground(x, z))))	A topless person with a back pack is in front of a pile of rocks and clouds are in the background	exists z500. exists z500. all x. ((Topless(x, z500) & Person(z500)) & HasBackPack(x) -> InFrontOfPileOfRocks(x)) & all y. (Cloud(y) -> (In(y, z500) & Background(z500)))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Topless/1, Topless/2.


Fatal error:  The following symbols are used with multiple arities: Topless/1, Topless/2"
281	A blond child is holding a yellow bottle	exists z500. exists z500. all x. all y. ((Blond(x, z500) & Child(z500)) & (Yellow(y, z500) & Bottle(z500)) -> Holds(x, y))	There is no blond child holding a yellow bottle	not exists x. (Child(x) & Blond(x) & exists y. (Bottle(y) & Yellow(y) & Holds(x, y)))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Yellow/2, Yellow/1, Blond/2, Blond/1.


Fatal error:  The following symbols are used with multiple arities: Yellow/2, Yellow/1, Blond/2, Blond/1"
282	The man in a hat suited for cowboys is walking through a market and is putting a hand in his pocket	all x.all y. (Man(x) & Hat(x, y) & SuitedForCowboys(y) -> (WalksThroughMarket(x) & PutsHandInPocket(x)))	The man in a cowboy hat is walking through a market and is putting a hand in his pocket	exists z500. all x.all y.all z. (Man(x) & (Cowboy(x, z500) & Hat(z500)) & Market(y) & Pocket(z) -> (WalksThrough(x, y) & PutsHandIn(x, z)))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Hat/2, Hat/1.


Fatal error:  The following symbols are used with multiple arities: Hat/2, Hat/1"
283	The man in a hat suited for cowboys is walking through a market and is putting a hand in his pocket	all x.all y. (Man(x) & Hat(x, y) & SuitedForCowboys(y) -> (WalksThroughMarket(x) & PutsHandInPocket(x)))	A man in a hat is walking through a store	all x.all y.all z. (Man(x) & Hat(x) & Store(y) & WalkingThrough(x, y) -> Walking(z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Hat/2, Hat/1.


Fatal error:  The following symbols are used with multiple arities: Hat/2, Hat/1"
284	A white bird is landing swiftly in the water	exists z500. all x. ((White(x, z500) & Bird(z500)) -> LandingSwiftlyInWater(x))	A crane, which is large and white, is flying near the water	all x. (Crane(x) & Large(x) & White(x) -> FlyingNearWater(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: White/2, White/1.


Fatal error:  The following symbols are used with multiple arities: White/2, White/1"
285	The woman in jeans is sitting on the saddle of a horse	all x.all y. (Woman(x) & Jeans(x) & Horse(y) -> SitsOnSaddle(x, y))	A person wearing jeans is sitting on top of a horse saddle	exists z500. exists z500. all x.all y. (Person(x) & (Wearing(x, z500) & Jeans(z500)) & (Horse(y, z500) & Saddle(z500)) -> SittingOn(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Horse/1, Horse/2.


Fatal error:  The following symbols are used with multiple arities: Horse/1, Horse/2"
286	A woman in jeans is sitting on the saddle of a horse	all x.all y. (Woman(x) & Jeans(x) & Horse(y) -> SitsOnSaddle(x, y))	A person wearing jeans is sitting on top of a horse saddle	exists z500. exists z500. all x.all y. (Person(x) & (Wearing(x, z500) & Jeans(z500)) & (Horse(y, z500) & Saddle(z500)) -> SittingOn(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Horse/1, Horse/2.


Fatal error:  The following symbols are used with multiple arities: Horse/1, Horse/2"
287	The brown dogs are not playfully fighting on the sandy beach	exists z500. all x. ((Brown(x, z500) & Dog(z500)) -> not PlayfullyFightingOnSandyBeach(x))	A brown dog and a red dog are frolicking on the beach	exists x. exists y. (Dog(x) & Dog(y) & Brown(x) & Red(y) & FrolickingOnBeach(x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Brown/2, Brown/1.


Fatal error:  The following symbols are used with multiple arities: Brown/2, Brown/1"
288	A brown and black dog is running through the leaves	all x. (Dog(x) & Brown(x) & Black(x) -> exists y. (Leaves(y) & RunningThrough(x, y)))	A dog and a black man are running through brown leaves	exists z500. exists z500. exists x. exists y. (Dog(x) & (Black(y, z500) & Man(z500)) & Running(x) & Running(y) & (Brown(z, z500) & Leaves(z500)) & Through(x, z) & Through(y, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Brown/1, Brown/2, Black/1, Black/2.


Fatal error:  The following symbols are used with multiple arities: Brown/1, Brown/2, Black/1, Black/2"
289	A dog, which has a brown and white coat, is holding a baseball in its mouth	exists z500. exists z500. all x. (Dog(x) & (Brown(x, z500) & Coat(z500)) & (White(x, z500) & Coat(z500)) -> exists y. (Baseball(y) & HoldsInMouth(x, y)))	A black and white dog is holding a baseball in its mouth	all x. (Dog(x) & Black(x) & White(x) -> exists y. (Baseball(y) & HoldsInMouth(x, y)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: White/2, White/1.


Fatal error:  The following symbols are used with multiple arities: White/2, White/1"
290	The boy and the girl are playing and wearing arm floats	exists z500. all x.all y.all z. (Boy(x) & Girl(y) & (Arm(z, z500) & Float(z500)) -> (Playing(x, z) & Wearing(y, z)))	The boy and the girl are not playing and wearing arm floats	not (Boy(x) & Girl(y) & Playing(x) & Wearing(x, ArmFloat) & Playing(y) & Wearing(y, ArmFloat))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/2, Playing/1.


Fatal error:  The following symbols are used with multiple arities: Playing/2, Playing/1"
291	A woman in a yellow shirt is surfing on a pink surfboard	exists z500. exists z500. all x.all y.all z. (Woman(x) & (Yellow(x, z500) & Shirt(z500)) & (Pink(y, z500) & Surfboard(z500)) & Surfing(x, y) -> Surfer(z, x, y))	There is no woman in a yellow shirt surfing on a pink surfboard	exists z500. exists z500. not exists x. (Woman(x) & (Yellow(x, z500) & Shirt(z500)) & Surfing(x) & (Pink(x, z500) & Surfboard(z500)))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Surfing/2, Surfing/1.


Fatal error:  The following symbols are used with multiple arities: Surfing/2, Surfing/1"
292	The wave is being ridden by a surfer	all x.all y. (Wave(x) & Surfer(y) -> Riding(y, x))	A woman in a yellow shirt is surfing on a pink surfboard	exists z500. exists z500. all x.all y.all z. (Woman(x) & (Yellow(x, z500) & Shirt(z500)) & (Pink(y, z500) & Surfboard(z500)) & Surfing(x, y) -> Surfer(z, x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Surfer/1, Surfer/3.


Fatal error:  The following symbols are used with multiple arities: Surfer/1, Surfer/3"
293	A rider is waving at a surfer	exists x. exists y. (Rider(x) & Surfer(y) & WavingAt(x, y))	A woman in a yellow shirt is surfing on a pink surfboard	exists z500. exists z500. all x.all y.all z. (Woman(x) & (Yellow(x, z500) & Shirt(z500)) & (Pink(y, z500) & Surfboard(z500)) & Surfing(x, y) -> Surfer(z, x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Surfer/1, Surfer/3.


Fatal error:  The following symbols are used with multiple arities: Surfer/1, Surfer/3"
294	A woman in a yellow dyed shirt is surfing on a pink surfboard	exists z500. all x.all y.all z. (Woman(x) & YellowDyedShirt(x) & (Pink(y, z500) & Surfboard(z500)) & Surfing(x, y) -> Surfer(z, x, y))	A surfer is riding the wave	all x.all y. (Surfer(x) & Wave(y) -> Riding(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Surfer/3, Surfer/1.


Fatal error:  The following symbols are used with multiple arities: Surfer/3, Surfer/1"
295	The group of people is sitting on a ledge which is rocky and a scenic view is behind them	exists z500. all x.all y. (Group(x) & Person(y) & SittingOn(y, x) & Ledge(x) & Rocky(x) & (Scenic(x, z500) & View(z500)) -> Behind(y, x))	The group of people is sitting on a rocky ledge and a scenic view is behind them	exists z500. exists z500. all x.all y. (Group(x) & Person(y) & SittingOn(y, x) & (Rocky(x, z500) & Ledge(z500)) & (Scenic(x, z500) & View(z500)) -> Behind(y, x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Rocky/1, Rocky/2.


Fatal error:  The following symbols are used with multiple arities: Rocky/1, Rocky/2"
296	Two girls are laughing and other girls are watching them	exists x.exists y.exists z. (Girl(x) & Girl(y) & Girl(z) & Laughing(x) & Laughing(y) & Watching(z, x, y))	There is no girl laughing and there is no other girl watching	not exists x. (Girl(x) & Laughing(x)) & not exists y. (Girl(y) & Watching(y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Watching/3, Watching/1.


Fatal error:  The following symbols are used with multiple arities: Watching/3, Watching/1"
297	A group of Asian girls are standing together	exists z500. exists x. (Group(x) & Asian(x) & Girls(x) & (Standing(x, z500) & Together(z500)))	The group of Asian girls are standing together	exists z500. all x. ((Asian(x, z500) & Girl(z500)) -> exists y. (Group(y) & StandingTogether(y, x)))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Asian/1, Asian/2.


Fatal error:  The following symbols are used with multiple arities: Asian/1, Asian/2"
298	The crowd is not watching two racing cars that are leaving the starting line	exists z500. not exists x. exists y. (Crowd(x) & (Racing(y, z500) & Car(z500)) & LeavingStartingLine(y) & Watching(x, y))	The crowd is watching two racing cars that are leaving the starting line	exists z500. all x.all y.all z. (Crowd(x) & (Racing(y, z500) & Car(z500)) & RacingCar(z) & LeavingStartingLine(y, z) -> Watching(x, y, z))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Watching/2, Watching/3, LeavingStartingLine/1, LeavingStartingLine/2.


Fatal error:  The following symbols are used with multiple arities: Watching/2, Watching/3, LeavingStartingLine/1, LeavingStartingLine/2"
299	A big dog and a small white dog are playing together	exists x. exists y. (Dog(x) & Dog(y) & Big(x) & Small(y) & PlayingTogether(x, y))	A big dog and a small dog with a white coat are playing together	exists z500. exists z500. exists z500. all x.all y.all z. ((Big(x, z500) & Dog(z500)) & (Small(y, z500) & Dog(z500)) & (White(z, z500) & Coat(z500)) -> PlayingTogether(x, y, z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: PlayingTogether/2, PlayingTogether/3, Small/1, Small/2, Big/1, Big/2.


Fatal error:  The following symbols are used with multiple arities: PlayingTogether/2, PlayingTogether/3, Small/1, Small/2, Big/1, Big/2"
300	Two dogs are playing together on the grass	exists x. exists y. (Dog(x) & Dog(y) & PlayingTogether(x, y) & OnGrass(x, y))	A big dog and a small dog with a white coat are playing together	exists z500. exists z500. exists z500. all x.all y.all z. ((Big(x, z500) & Dog(z500)) & (Small(y, z500) & Dog(z500)) & (White(z, z500) & Coat(z500)) -> PlayingTogether(x, y, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: PlayingTogether/2, PlayingTogether/3.


Fatal error:  The following symbols are used with multiple arities: PlayingTogether/2, PlayingTogether/3"
301	A malnourished looking dog is standing on its hind legs and preparing to jump	exists z500. all x. (Dog(x) & (Malnourished(x, z500) & Looking(z500)) -> (StandingOnHindLegs(x) & PreparingToJump(x)))	The malnourished looking dog is standing on its hind legs and is preparing to jump	all x. (Dog(x) & Malnourished(x) & StandingOnHindLegs(x) -> PreparingToJump(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Malnourished/2, Malnourished/1.


Fatal error:  The following symbols are used with multiple arities: Malnourished/2, Malnourished/1"
302	A black dog is hanging out in the grass and running with its tongue out	exists z500. all x. ((Black(x, z500) & Dog(z500)) -> (HangingOutInGrass(x) & RunningWithTongueOut(x)))	A black dog is running in the grass	exists x. (Dog(x) & Black(x) & RunningInGrass(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Black/2, Black/1.


Fatal error:  The following symbols are used with multiple arities: Black/2, Black/1"
303	A shoeless woman is sitting on a blanket under a lavender umbrella	exists z500. exists z500. all x.all y.all z. ((Shoeless(x, z500) & Woman(z500)) & Blanket(y) & (Lavender(z, z500) & Umbrella(z500)) -> SittingOn(x, y, z))	A woman, who is shoeless, is sitting on a blanket under a lavender umbrella	all x. (Woman(x) & Shoeless(x) -> SittingOnBlanketUnderLavenderUmbrella(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Shoeless/2, Shoeless/1.


Fatal error:  The following symbols are used with multiple arities: Shoeless/2, Shoeless/1"
304	A woman is playing with two young boys at a park	exists z500. exists x. exists y. exists z. (Woman(x) & (Young(y, z500) & Boy(z500)) & YoungBoy(z) & Park(p) & PlayingWith(x, y, z, p))	There is no woman playing with two young boys at a park	not exists x. (Woman(x) & PlayingWith(x, 2, YoungBoys) & At(x, Park))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: PlayingWith/4, PlayingWith/3, Park/1, Park/0.


Fatal error:  The following symbols are used with multiple arities: PlayingWith/4, PlayingWith/3, Park/1, Park/0"
305	A yellow dog is stopping on white snow on a sunny day	exists z500. all x.all y.all z. (Dog(x) & Yellow(x) & Snow(y) & White(y) & (Sunny(z, z500) & Day(z500)) -> StopsOn(x, y, z))	A yellow dog is running on white snow on a sunny day	exists z500. exists z500. exists z500. all x.all y.all z. ((Yellow(x, z500) & Dog(z500)) & (White(y, z500) & Snow(z500)) & (Sunny(z, z500) & Day(z500)) -> RunningOn(x, y, z))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: White/1, White/2, Yellow/1, Yellow/2.


Fatal error:  The following symbols are used with multiple arities: White/1, White/2, Yellow/1, Yellow/2"
306	A child, who is young, is riding a bike on a rough dirt path	all x. (Child(x) & Young(x) -> RidingBikeOnRoughDirtPath(x))	A young child is riding a bike on a rough dirt path	exists z500. exists x. exists y. exists z. ((Young(x, z500) & Child(z500)) & Bike(y) & RoughDirtPath(z) & RidingOn(x, y, z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Young/1, Young/2.


Fatal error:  The following symbols are used with multiple arities: Young/1, Young/2"
307	The young boy is riding a dirt bike through the mud	exists z500. exists z500. exists x. exists y. exists z. ((Young(x, z500) & Boy(z500)) & (Dirt(y, z500) & Bike(z500)) & Mud(z) & Riding(x, y, z))	A young boy is riding a dirt bike through the mud	exists z500. exists z500. exists x. exists y. exists z. ((Young(x, z500) & Boy(z500)) & (Dirt(y, z500) & Bike(z500)) & Mud(z) & Riding(x, y) & Through(x, z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Riding/3, Riding/2.


Fatal error:  The following symbols are used with multiple arities: Riding/3, Riding/2"
308	The woman in a red costume is leaning against a wall made of bricks and playing an instrument	exists z500. all x.all y.all z. (Woman(x) & (Red(x, z500) & Costume(z500)) & Wall(y) & MadeOfBricks(y) & Instrument(z) & LeaningAgainst(x, y) & Playing(x, z) -> WomanIn(Red(x, z500) & Costume(z500)))	The woman in a red costume is leaning against a brick wall and playing an instrument	exists z500. exists z500. all x. (Woman(x) & (Red(x, z500) & Costume(z500)) -> (LeaningAgainstBrickWall(x) & (Playing(x, z500) & Instrument(z500))))	e	"Unexpected token: '&'.  Expected token ')'.
exists z500. all x.all y.all z. (Woman(x) & (Red(x, z500) & Costume(z500)) & Wall(y) & MadeOfBricks(y) & Instrument(z) & LeaningAgainst(x, y) & Playing(x, z) -> WomanIn(Red(x, z500) & Costume(z500)))
                                                                                                                                                                                      ^"
309	The woman in a red costume is leaning against a wall made of bricks and playing an instrument	exists z500. all x.all y.all z. (Woman(x) & (Red(x, z500) & Costume(z500)) & Wall(y) & MadeOfBricks(y) & Instrument(z) & LeaningAgainst(x, y) & Playing(x, z) -> WomanIn(Red(x, z500) & Costume(z500)))	A woman in a red dress is playing an instrument	exists z500. all x. (Woman(x) & WearsRedDress(x) -> (Plays(x, z500) & Instrument(z500)))	e	"Unexpected token: '&'.  Expected token ')'.
exists z500. all x.all y.all z. (Woman(x) & (Red(x, z500) & Costume(z500)) & Wall(y) & MadeOfBricks(y) & Instrument(z) & LeaningAgainst(x, y) & Playing(x, z) -> WomanIn(Red(x, z500) & Costume(z500)))
                                                                                                                                                                                      ^"
310	A young child is wearing a white coat and playing a game	exists z500. exists z500. all x. ((Young(x, z500) & Child(z500)) -> (WearsWhiteCoat(x) & (Plays(x, z500) & Game(z500))))	A child, who is young, is wearing a white coat and playing a game	exists z500. all x. (Child(x) & Young(x) -> (WearingWhiteCoat(x) & (Playing(x, z500) & Game(z500))))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Young/2, Young/1.


Fatal error:  The following symbols are used with multiple arities: Young/2, Young/1"
311	The male, who is dark skinned, is standing on one hand in front of a yellow building	exists z500. all x. (Male(x) & (Dark(x, z500) & Skin(z500)) -> (exists y. (Hand(y) & StandingOn(x, y) & InFrontOf(x, y, YellowBuilding))))	The dark skinned male is standing on one hand in front of a yellow building	exists z500. exists z500. all x.all y.all z. ((Dark(x, z500) & Skin(z500)) & Male(x) & (Yellow(y, z500) & Building(z500)) & Hand(z) -> StandingOn(x, y, z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: StandingOn/2, StandingOn/3.


Fatal error:  The following symbols are used with multiple arities: StandingOn/2, StandingOn/3"
312	A person who rides bikes, in a black and red uniform, is standing on a dirt bike	exists z500. all x. (Person(x) & (Rides(x, z500) & Bikes(z500)) & WearsBlackUniform(x) & WearsRedUniform(x) -> StandingOnDirtBike(x))	A bike rider in a black and red uniform is standing on a dirt bike	exists z500. exists z500. all x.all y. ((Bike(x, z500) & Rider(z500)) & BlackAndRedUniform(x) & (Dirt(y, z500) & Bike(z500)) -> StandingOn(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Bike/1, Bike/2.


Fatal error:  The following symbols are used with multiple arities: Bike/1, Bike/2"
313	A bike rider in a black and red uniform is standing on a dirt bike	exists z500. exists z500. all x.all y. ((Bike(x, z500) & Rider(z500)) & BlackAndRedUniform(x) & (Dirt(y, z500) & Bike(z500)) -> StandingOn(x, y))	A black bike rider in a red bike uniform is standing in the dirt	exists z500. all x.all y. ((Black(x, z500) & Biker(z500)) & RedBikeUniform(y) & Wears(x, y) -> StandingInDirt(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Bike/1, Bike/2.


Fatal error:  The following symbols are used with multiple arities: Bike/1, Bike/2"
314	A bike rider in a black and red uniform is jumping down off a dirt bike	exists z500. exists z500. exists z500. all x. ((Bike(x, z500) & Rider(z500)) & (Black(x, z500) & Uniform(z500)) & (Red(x, z500) & Uniform(z500)) -> JumpingDownOffDirtBike(x))	A person is riding a bike	exists x. exists y. (Person(x) & Bike(y) & Riding(x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Bike/2, Bike/1.


Fatal error:  The following symbols are used with multiple arities: Bike/2, Bike/1"
315	A bike is being ridden by a person	all x.all y. (Bike(x) & Person(y) -> Riding(y, x))	A bike rider in a black and red uniform is standing on a dirt bike	exists z500. exists z500. all x.all y. ((Bike(x, z500) & Rider(z500)) & BlackAndRedUniform(x) & (Dirt(y, z500) & Bike(z500)) -> StandingOn(x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Bike/1, Bike/2.


Fatal error:  The following symbols are used with multiple arities: Bike/1, Bike/2"
316	There is no person riding a bike	exists z500. not exists x. (Person(x) & (Riding(x, z500) & Bike(z500)))	A bike rider in a black and red uniform is standing on a dirt bike	exists z500. exists z500. all x.all y. ((Bike(x, z500) & Rider(z500)) & BlackAndRedUniform(x) & (Dirt(y, z500) & Bike(z500)) -> StandingOn(x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Bike/1, Bike/2.


Fatal error:  The following symbols are used with multiple arities: Bike/1, Bike/2"
317	The man is playing the guitar and has the guitar case open for donations	exists z500. exists z500. all x. (Man(x) & (Playing(x, z500) & Guitar(z500)) -> exists y. ((Guitar(y, z500) & Case(z500)) & OpenForDonations(y)))	The man is putting away the guitar in the guitar case	exists z500. all x.all y.all z. (Man(x) & Guitar(y) & (Guitar(z, z500) & Case(z500)) -> PutsAwayIn(x, y, z))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Guitar/2, Guitar/1.


Fatal error:  The following symbols are used with multiple arities: Guitar/2, Guitar/1"
318	A man in a purple suit is standing by a purple case and is playing a guitar	exists z500. exists z500. all x.all y.all z. (Man(x) & (Purple(x, z500) & Suit(z500)) & (Purple(y, z500) & Case(z500)) & Guitar(z) -> (StandingBy(x, y) & Playing(x, z)))	The man is putting away the guitar in the guitar case	exists z500. all x.all y.all z. (Man(x) & Guitar(y) & (Guitar(z, z500) & Case(z500)) -> PutsAwayIn(x, y, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Guitar/2, Guitar/1.


Fatal error:  The following symbols are used with multiple arities: Guitar/2, Guitar/1"
319	A man in a purple colored suit is standing by a purple case and is playing a guitar	exists z500. exists z500. all x.all y.all z. (Man(x) & (Purple(x, z500) & Suit(z500)) & (Purple(y, z500) & Case(z500)) & Guitar(z) -> (StandingBy(x, y) & Playing(x, z)))	The man is playing the guitar and has the guitar case open for donations	exists z500. exists z500. all x. (Man(x) & (Playing(x, z500) & Guitar(z500)) -> exists y. ((Guitar(y, z500) & Case(z500)) & OpenForDonations(y)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Guitar/2, Guitar/1.


Fatal error:  The following symbols are used with multiple arities: Guitar/2, Guitar/1"
320	The orange rescue boat is not rushing across the water	exists z500. (Rescue(orange, z500) & Boat(z500)) & not RushingAcrossWater(orange)	The orange rescue boat is rushing across the water	exists z500. (Rescue(orange, z500) & Boat(z500)) & RushingAcrossWater(orange)	c	"'orange' is an illegal variable name.  Constants may not be quantified.
all orange. all z500. (Rescue(orange, z500) -> Rescue(orange, z500))
    ^"
321	The brown dog and the black dog are in the grass	exists x. exists y. (Dog(x) & Dog(y) & Brown(x) & Black(y) & In(x, Grass) & In(y, Grass))	A brown dog and a black dog are in the grass	exists z500. exists x. exists y. (Dog(x) & Dog(y) & Brown(x) & Black(y) & (In(x, z500) & Grass(z500)) & InGrass(y))	e	"'Grass' is an illegal variable name.  Constants may not be quantified.
all x. all Grass. (In(x, Grass) -> In(x, Grass))
           ^"
322	A child, who looks young, is standing in front of some trees	exists z500. all x. (Child(x) & (Looks(x, z500) & Young(z500)) -> exists y. (Tree(y) & StandingInFrontOf(x, y)))	A young child is standing in front of some trees	exists z500. exists x. exists y. ((Young(x, z500) & Child(z500)) & Tree(y) & StandingInFrontOf(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Young/1, Young/2.


Fatal error:  The following symbols are used with multiple arities: Young/1, Young/2"
323	Two people are looking at a statue made of gold	exists x. exists y. exists z. (Person(x) & Person(y) & Statue(z) & Gold(z) & LookingAt(x, z) & LookingAt(y, z))	Two people are looking at a gold statue	exists z500. exists x. exists y. exists z. (Person(x) & Person(y) & (Gold(z, z500) & Statue(z500)) & LookingAt(x, z) & LookingAt(y, z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Gold/1, Gold/2.


Fatal error:  The following symbols are used with multiple arities: Gold/1, Gold/2"
324	Four people are difficultly walking with difficulty across thick snow and the sun is setting	exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & DifficultlyWalking(x) & DifficultlyWalking(y) & DifficultlyWalking(z) & DifficultlyWalking(w) & ThickSnow(x) & ThickSnow(y) & ThickSnow(z) &	Four people are walking across thick snow and the sun is setting	exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & WalkingAcrossSnow(x, y, z, w) & SunSetting(x, y, z, w))	e	"End of input found.  Expression expected.
exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & DifficultlyWalking(x) & DifficultlyWalking(y) & DifficultlyWalking(z) & DifficultlyWalking(w) & ThickSnow(x) & ThickSnow(y) & ThickSnow(z) &
                                                                                                                                                                                                                                     ^"
325	Four people are walking across thick snow and the sun is setting	exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & WalkingAcrossSnow(x, y, z, w) & SunSetting(x, y, z, w))	Four people are standing in thick snow and the sun is rising	exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & StandingInThickSnow(x) & StandingInThickSnow(y) & StandingInThickSnow(z) & StandingInThickSnow(w) & SunRising(x) & SunRising(y) & SunRising(z) & SunRising	n	"End of input found.  Expected token ')'.
exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & StandingInThickSnow(x) & StandingInThickSnow(y) & StandingInThickSnow(z) & StandingInThickSnow(w) & SunRising(x) & SunRising(y) & SunRising(z) & SunRising
                                                                                                                                                                                                                                                   ^"
