	nl_ps	fol_ps	nl_h	fol_h	label	exception
228	A surfer is riding the wave	all x.all y. (Surfer(x) & Wave(y) -> Riding(x, y))	A woman in a yellow shirt is surfing on a pink surfboard	exists z500. exists z500. all x.all y.all z. (Woman(x) & (Yellow(x, z500) & Shirt(z500)) & (Pink(y, z500) & Surfboard(z500)) & Surfing(x, y) -> Surfer(z, x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Surfer/1, Surfer/3.


Fatal error:  The following symbols are used with multiple arities: Surfer/1, Surfer/3"
229	A surfer is riding the wave	all x.all y. (Surfer(x) & Wave(y) -> Riding(x, y))	A surfer is riding the wave	all x.all y. (Surfer(x) & Wave(y) -> Riding(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Surfer/3, Surfer/1.


Fatal error:  The following symbols are used with multiple arities: Surfer/3, Surfer/1"
230	Four people are sitting on a low cement ledge	exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & SittingOnLowCementLedge(x, y, z, w))	The group of people is sitting on a rocky ledge and a scenic view is behind them	exists z500. exists z500. all x.all y. (Group(x) & Person(y) & SittingOn(y, x) & (Rocky(x, z500) & Ledge(z500)) & (Scenic(x, z500) & View(z500)) -> Behind(y, x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Rocky/1, Rocky/2.


Fatal error:  The following symbols are used with multiple arities: Rocky/1, Rocky/2"
231	The group of people is sitting on a rocky ledge and a scenic view is behind them	exists z500. exists z500. all x.all y. (Group(x) & Person(y) & SittingOn(y, x) & (Rocky(x, z500) & Ledge(z500)) & (Scenic(x, z500) & View(z500)) -> Behind(y, x))	There is no girl laughing and there is no other girl watching	not exists x. (Girl(x) & Laughing(x)) & not exists y. (Girl(y) & Watching(y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Watching/3, Watching/1.


Fatal error:  The following symbols are used with multiple arities: Watching/3, Watching/1"
232	The group of people is sitting on a rocky ledge and a scenic view is behind them	exists z500. exists z500. all x.all y. (Group(x) & Person(y) & SittingOn(y, x) & (Rocky(x, z500) & Ledge(z500)) & (Scenic(x, z500) & View(z500)) -> Behind(y, x))	The group of Asian girls are standing together	exists z500. all x. ((Asian(x, z500) & Girl(z500)) -> exists y. (Group(y) & StandingTogether(y, x)))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Asian/1, Asian/2.


Fatal error:  The following symbols are used with multiple arities: Asian/1, Asian/2"
233	A man is sitting peacefully on a boat in front of the sunset near a flag	exists x. exists y. exists z. (Man(x) & Boat(y) & Sunset(z) & SittingOn(x, y) & Near(x, z) & Flag(x))	The crowd is watching two racing cars that are leaving the starting line	exists z500. all x.all y.all z. (Crowd(x) & (Racing(y, z500) & Car(z500)) & RacingCar(z) & LeavingStartingLine(y, z) -> Watching(x, y, z))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Watching/2, Watching/3, LeavingStartingLine/1, LeavingStartingLine/2.


Fatal error:  The following symbols are used with multiple arities: Watching/2, Watching/3, LeavingStartingLine/1, LeavingStartingLine/2"
234	The crowd is watching two cars designed for racing that are leaving the starting line	all x.all y.all z. (Crowd(x) & Car(y) & Car(z) & DesignedForRacing(y) & DesignedForRacing(z) -> Watching(x, y, z))	A big dog and a small dog with a white coat are playing together	exists z500. exists z500. exists z500. all x.all y.all z. ((Big(x, z500) & Dog(z500)) & (Small(y, z500) & Dog(z500)) & (White(z, z500) & Coat(z500)) -> PlayingTogether(x, y, z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: PlayingTogether/2, PlayingTogether/3, Small/1, Small/2, Big/1, Big/2.


Fatal error:  The following symbols are used with multiple arities: PlayingTogether/2, PlayingTogether/3, Small/1, Small/2, Big/1, Big/2"
235	A big dog and a small white dog are walking past each other	exists x. exists y. (Dog(x) & Dog(y) & Big(x) & Small(y) & WalkingPast(x, y))	A big dog and a small dog with a white coat are playing together	exists z500. exists z500. exists z500. all x.all y.all z. ((Big(x, z500) & Dog(z500)) & (Small(y, z500) & Dog(z500)) & (White(z, z500) & Coat(z500)) -> PlayingTogether(x, y, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: PlayingTogether/2, PlayingTogether/3.


Fatal error:  The following symbols are used with multiple arities: PlayingTogether/2, PlayingTogether/3"
236	A dog, which is brown, is jumping in the air	all x. (Dog(x) & Brown(x) -> JumpingInAir(x))	The malnourished looking dog is standing on its hind legs and is preparing to jump	all x. (Dog(x) & Malnourished(x) & StandingOnHindLegs(x) -> PreparingToJump(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Malnourished/2, Malnourished/1.


Fatal error:  The following symbols are used with multiple arities: Malnourished/2, Malnourished/1"
237	A black dog is sitting in the grass and keeping its mouth closed	exists z500. all x. ((Black(x, z500) & Dog(z500)) -> (SittingInGrass(x) & KeepingMouthClosed(x)))	A black dog is running in the grass	exists x. (Dog(x) & Black(x) & RunningInGrass(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Black/2, Black/1.


Fatal error:  The following symbols are used with multiple arities: Black/2, Black/1"
238	The man is sitting outside under a purple umbrella	exists x. (Man(x) & Sitting(x) & Outside(x) & UnderPurpleUmbrella(x))	A woman, who is shoeless, is sitting on a blanket under a lavender umbrella	all x. (Woman(x) & Shoeless(x) -> SittingOnBlanketUnderLavenderUmbrella(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Shoeless/2, Shoeless/1.


Fatal error:  The following symbols are used with multiple arities: Shoeless/2, Shoeless/1"
239	The woman is playing with two young boys at a park	exists z500. exists x. exists y. exists z. (Woman(x) & (Young(y, z500) & Boy(z500)) & YoungBoy(z) & Park(p) & PlayingAt(x, y, z, p))	There is no woman playing with two young boys at a park	not exists x. (Woman(x) & PlayingWith(x, 2, YoungBoys) & At(x, Park))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: PlayingWith/4, PlayingWith/3, Park/1, Park/0.


Fatal error:  The following symbols are used with multiple arities: PlayingWith/4, PlayingWith/3, Park/1, Park/0"
240	A woman is standing near three children	exists x. exists y. exists z. (Woman(x) & Child(y) & Child(z) & StandingNear(x, y) & StandingNear(x, z) & StandingNear(x, z))	A yellow dog is running on white snow on a sunny day	exists z500. exists z500. exists z500. all x.all y.all z. ((Yellow(x, z500) & Dog(z500)) & (White(y, z500) & Snow(z500)) & (Sunny(z, z500) & Day(z500)) -> RunningOn(x, y, z))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: White/1, White/2, Yellow/1, Yellow/2.


Fatal error:  The following symbols are used with multiple arities: White/1, White/2, Yellow/1, Yellow/2"
241	A white dog is wearing a Christmas reindeer headband and is playing with a brown dog in the grass	exists z500. exists z500. all x.all y. ((White(x, z500) & Dog(z500)) & ChristmasReindeerHeadband(x) & (Brown(y, z500) & Dog(z500)) & PlayingInGrass(x, y) -> DogWearingHeadbandAndPlaying(x, y))	A young child is riding a bike on a rough dirt path	exists z500. exists x. exists y. exists z. ((Young(x, z500) & Child(z500)) & Bike(y) & RoughDirtPath(z) & RidingOn(x, y, z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Young/1, Young/2.


Fatal error:  The following symbols are used with multiple arities: Young/1, Young/2"
242	A young child is walking with a bike on a rough dirt path	exists z500. exists x. ((Young(x, z500) & Child(z500)) & Walking(x) & exists y. (Bike(y) & On(x, y)) & exists z. (RoughDirtPath(z) & On(x, z)))	A young boy is riding a dirt bike through the mud	exists z500. exists z500. exists x. exists y. exists z. ((Young(x, z500) & Boy(z500)) & (Dirt(y, z500) & Bike(z500)) & Mud(z) & Riding(x, y) & Through(x, z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Riding/3, Riding/2.


Fatal error:  The following symbols are used with multiple arities: Riding/3, Riding/2"
243	A young child is walking with a bike on a rough dirt path	exists z500. exists x. ((Young(x, z500) & Child(z500)) & Walking(x) & exists y. (Bike(y) & On(x, y)) & exists z. (RoughDirtPath(z) & On(x, z)))	The woman in a red costume is leaning against a brick wall and playing an instrument	exists z500. exists z500. all x. (Woman(x) & (Red(x, z500) & Costume(z500)) -> (LeaningAgainstBrickWall(x) & (Playing(x, z500) & Instrument(z500))))	e	"Unexpected token: '&'.  Expected token ')'.
exists z500. all x.all y.all z. (Woman(x) & (Red(x, z500) & Costume(z500)) & Wall(y) & MadeOfBricks(y) & Instrument(z) & LeaningAgainst(x, y) & Playing(x, z) -> WomanIn(Red(x, z500) & Costume(z500)))
                                                                                                                                                                                      ^"
244	A young child is walking with a bike on a rough dirt path	exists z500. exists x. ((Young(x, z500) & Child(z500)) & Walking(x) & exists y. (Bike(y) & On(x, y)) & exists z. (RoughDirtPath(z) & On(x, z)))	A woman in a red dress is playing an instrument	exists z500. all x. (Woman(x) & WearsRedDress(x) -> (Plays(x, z500) & Instrument(z500)))	e	"Unexpected token: '&'.  Expected token ')'.
exists z500. all x.all y.all z. (Woman(x) & (Red(x, z500) & Costume(z500)) & Wall(y) & MadeOfBricks(y) & Instrument(z) & LeaningAgainst(x, y) & Playing(x, z) -> WomanIn(Red(x, z500) & Costume(z500)))
                                                                                                                                                                                      ^"
245	A woman in a red dress is playing an instrument	exists z500. all x. (Woman(x) & WearsRedDress(x) -> (Plays(x, z500) & Instrument(z500)))	A child, who is young, is wearing a white coat and playing a game	exists z500. all x. (Child(x) & Young(x) -> (WearingWhiteCoat(x) & (Playing(x, z500) & Game(z500))))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Young/2, Young/1.


Fatal error:  The following symbols are used with multiple arities: Young/2, Young/1"
246	A sheepdog is grouping a herd of sheep	all x.all y. (Sheepdog(x) & Sheep(y) -> GroupsHerd(x, y))	The dark skinned male is standing on one hand in front of a yellow building	exists z500. exists z500. all x.all y.all z. ((Dark(x, z500) & Skin(z500)) & Male(x) & (Yellow(y, z500) & Building(z500)) & Hand(z) -> StandingOn(x, y, z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: StandingOn/2, StandingOn/3.


Fatal error:  The following symbols are used with multiple arities: StandingOn/2, StandingOn/3"
247	The dark skinned male is not standing on one hand in front of a yellow building	exists z500. not ((Dark(male, z500) & Skin(z500)) & StandingOnOneHand(male) & InFrontOf(male, yellowBuilding))	A bike rider in a black and red uniform is standing on a dirt bike	exists z500. exists z500. all x.all y. ((Bike(x, z500) & Rider(z500)) & BlackAndRedUniform(x) & (Dirt(y, z500) & Bike(z500)) -> StandingOn(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Bike/1, Bike/2.


Fatal error:  The following symbols are used with multiple arities: Bike/1, Bike/2"
248	The dark skinned male is not standing on one hand in front of a yellow building	exists z500. not ((Dark(male, z500) & Skin(z500)) & StandingOnOneHand(male) & InFrontOf(male, yellowBuilding))	A black bike rider in a red bike uniform is standing in the dirt	exists z500. all x.all y. ((Black(x, z500) & Biker(z500)) & RedBikeUniform(y) & Wears(x, y) -> StandingInDirt(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Bike/1, Bike/2.


Fatal error:  The following symbols are used with multiple arities: Bike/1, Bike/2"
249	A person is riding a bike	exists x. exists y. (Person(x) & Bike(y) & Riding(x, y))	A person is riding a bike	exists x. exists y. (Person(x) & Bike(y) & Riding(x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Bike/2, Bike/1.


Fatal error:  The following symbols are used with multiple arities: Bike/2, Bike/1"
250	A person is riding a bike	exists x. exists y. (Person(x) & Bike(y) & Riding(x, y))	A bike rider in a black and red uniform is standing on a dirt bike	exists z500. exists z500. all x.all y. ((Bike(x, z500) & Rider(z500)) & BlackAndRedUniform(x) & (Dirt(y, z500) & Bike(z500)) -> StandingOn(x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Bike/1, Bike/2.


Fatal error:  The following symbols are used with multiple arities: Bike/1, Bike/2"
251	A person is riding a bike	exists x. exists y. (Person(x) & Bike(y) & Riding(x, y))	A bike rider in a black and red uniform is standing on a dirt bike	exists z500. exists z500. all x.all y. ((Bike(x, z500) & Rider(z500)) & BlackAndRedUniform(x) & (Dirt(y, z500) & Bike(z500)) -> StandingOn(x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Bike/1, Bike/2.


Fatal error:  The following symbols are used with multiple arities: Bike/1, Bike/2"
252	A man in a purple suit is standing by a purple case and is playing a guitar	exists z500. exists z500. all x.all y.all z. (Man(x) & (Purple(x, z500) & Suit(z500)) & (Purple(y, z500) & Case(z500)) & Guitar(z) -> (StandingBy(x, y) & Playing(x, z)))	The man is putting away the guitar in the guitar case	exists z500. all x.all y.all z. (Man(x) & Guitar(y) & (Guitar(z, z500) & Case(z500)) -> PutsAwayIn(x, y, z))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Guitar/2, Guitar/1.


Fatal error:  The following symbols are used with multiple arities: Guitar/2, Guitar/1"
253	A man in a purple suit is standing by a purple case and is playing a guitar	exists z500. exists z500. all x.all y.all z. (Man(x) & (Purple(x, z500) & Suit(z500)) & (Purple(y, z500) & Case(z500)) & Guitar(z) -> (StandingBy(x, y) & Playing(x, z)))	The man is putting away the guitar in the guitar case	exists z500. all x.all y.all z. (Man(x) & Guitar(y) & (Guitar(z, z500) & Case(z500)) -> PutsAwayIn(x, y, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Guitar/2, Guitar/1.


Fatal error:  The following symbols are used with multiple arities: Guitar/2, Guitar/1"
254	A man in a purple suit is standing by a purple case and is playing a guitar	exists z500. exists z500. all x.all y.all z. (Man(x) & (Purple(x, z500) & Suit(z500)) & (Purple(y, z500) & Case(z500)) & Guitar(z) -> (StandingBy(x, y) & Playing(x, z)))	The man is playing the guitar and has the guitar case open for donations	exists z500. exists z500. all x. (Man(x) & (Playing(x, z500) & Guitar(z500)) -> exists y. ((Guitar(y, z500) & Case(z500)) & OpenForDonations(y)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Guitar/2, Guitar/1.


Fatal error:  The following symbols are used with multiple arities: Guitar/2, Guitar/1"
255	A little black dog is chasing a little brown dog	exists x. exists y. (LittleBlackDog(x) & LittleBrownDog(y) & Chasing(x, y))	A brown dog and a black dog are in the grass	exists z500. exists x. exists y. (Dog(x) & Dog(y) & Brown(x) & Black(y) & (In(x, z500) & Grass(z500)) & InGrass(y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Grass/1, Grass/0.


Fatal error:  The following symbols are used with multiple arities: Grass/1, Grass/0"
256	The ice hockey goalkeeper is wearing a yellow jersey and is defending the goal	exists z500. all x. (IceHockeyGoalkeeper(x) -> (WearsYellowJersey(x) & (Defends(x, z500) & Goal(z500))))	A young child is standing in front of some trees	exists z500. exists x. exists y. ((Young(x, z500) & Child(z500)) & Tree(y) & StandingInFrontOf(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Young/1, Young/2.


Fatal error:  The following symbols are used with multiple arities: Young/1, Young/2"
257	A small boy is standing in the forest	exists z500. exists x. ((Small(x, z500) & Boy(z500)) & StandingInForest(x))	Two people are looking at a gold statue	exists z500. exists x. exists y. exists z. (Person(x) & Person(y) & (Gold(z, z500) & Statue(z500)) & LookingAt(x, z) & LookingAt(y, z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Gold/1, Gold/2.


Fatal error:  The following symbols are used with multiple arities: Gold/1, Gold/2"
258	Nobody is treading through the snow of the beautiful snowy landscape	exists z500. not exists x. (Person(x) & Treading(x) & (Snowy(y, z500) & Landscape(z500)) & Beautiful(y) & Snow(z) & In(z, y) & On(x, z))	Four people are walking across thick snow and the sun is setting	exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & WalkingAcrossSnow(x, y, z, w) & SunSetting(x, y, z, w))	e	"End of input found.  Expression expected.
exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & DifficultlyWalking(x) & DifficultlyWalking(y) & DifficultlyWalking(z) & DifficultlyWalking(w) & ThickSnow(x) & ThickSnow(y) & ThickSnow(z) &
                                                                                                                                                                                                                                     ^"
259	Nobody is treading through the snow of the beautiful snowy landscape	exists z500. not exists x. (Person(x) & Treading(x) & (Snowy(y, z500) & Landscape(z500)) & Beautiful(y) & Snow(z) & In(z, y) & On(x, z))	Four people are standing in thick snow and the sun is rising	exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & StandingInThickSnow(x) & StandingInThickSnow(y) & StandingInThickSnow(z) & StandingInThickSnow(w) & SunRising(x) & SunRising(y) & SunRising(z) & SunRising	n	"End of input found.  Expected token ')'.
exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & StandingInThickSnow(x) & StandingInThickSnow(y) & StandingInThickSnow(z) & StandingInThickSnow(w) & SunRising(x) & SunRising(y) & SunRising(z) & SunRising
                                                                                                                                                                                                                                                   ^"
260	Nobody is treading through the snow of the beautiful snowy landscape	exists z500. not exists x. (Person(x) & Treading(x) & (Snowy(y, z500) & Landscape(z500)) & Beautiful(y) & Snow(z) & In(z, y) & On(x, z))	Some people are treading through the snow of the beautiful snowy landscape	exists x. (Person(x) & TreadingThroughSnow(x))	n	"End of input found.  Expression expected.
exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & DifficultlyWalking(x) & DifficultlyWalking(y) & DifficultlyWalking(z) & DifficultlyWalking(w) & ThickSnow(x) & ThickSnow(y) & ThickSnow(z) &
                                                                                                                                                                                                                                     ^"
261	Nobody is treading through the snow of the beautiful snowy landscape	exists z500. not exists x. (Person(x) & Treading(x) & (Snowy(y, z500) & Landscape(z500)) & Beautiful(y) & Snow(z) & In(z, y) & On(x, z))	Four people are standing in thick snow and the sun is rising	exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & StandingInThickSnow(x) & StandingInThickSnow(y) & StandingInThickSnow(z) & StandingInThickSnow(w) & SunRising(x) & SunRising(y) & SunRising(z) & SunRising	n	"End of input found.  Expected token ')'.
exists x. exists y. exists z. exists w. (Person(x) & Person(y) & Person(z) & Person(w) & StandingInThickSnow(x) & StandingInThickSnow(y) & StandingInThickSnow(z) & StandingInThickSnow(w) & SunRising(x) & SunRising(y) & SunRising(z) & SunRising
                                                                                                                                                                                                                                                   ^"
262	The young boys are posing with a green soccer ball in a park	exists z500. all x.all y.all z. ((Young(x, z500) & Boy(z500)) & GreenSoccerBall(y) & Park(z) -> PosingWith(x, y, z))	A dog, which is tan, is running through the brush	all x. (Dog(x) & Tan(x) -> RunningThroughBrush(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Tan/2, Tan/1.


Fatal error:  The following symbols are used with multiple arities: Tan/2, Tan/1"
263	Three boys are jumping off a platform	exists x. exists y. exists z. (Boy(x) & Boy(y) & Boy(z) & JumpingOffPlatform(x) & JumpingOffPlatform(y) & JumpingOffPlatform(z))	A group of kids is playing on a colorful structure	exists z500. exists x.exists y. (Kid(x) & Kid(y) & Group(x) & Group(y) & PlayingOn(x, y) & (Colorful(y, z500) & Structure(z500)))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Colorful/1, Colorful/2.


Fatal error:  The following symbols are used with multiple arities: Colorful/1, Colorful/2"
264	Three boys are jumping off a platform	exists x. exists y. exists z. (Boy(x) & Boy(y) & Boy(z) & JumpingOffPlatform(x) & JumpingOffPlatform(y) & JumpingOffPlatform(z))	A group of kids is playing on a colorful structure	exists z500. exists x.exists y. (Kid(x) & Kid(y) & Group(x) & Group(y) & PlayingOn(x, y) & (Colorful(y, z500) & Structure(z500)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Group/2, Group/1.


Fatal error:  The following symbols are used with multiple arities: Group/2, Group/1"
265	A group of people is sitting on both sides of a red stone structure	exists x.exists y.exists z. (Group(x) & Person(y) & RedStoneStructure(z) & SittingOn(y, z) & SittingOn(x, z))	A small child in a pink sweater is climbing a concrete staircase	exists z500. exists z500. exists z500. exists z500. all x.all y.all z. ((Small(x, z500) & Child(z500)) & (Pink(x, z500) & Sweater(z500)) & (Concrete(y, z500) & Staircase(z500)) & Climbs(x, y) -> (Sweater(z, z500) & Color(z500)) & Color(z, pink))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Color/2, Color/1, Sweater/2, Sweater/1, Small/1, Small/2.


Fatal error:  The following symbols are used with multiple arities: Color/2, Color/1, Sweater/2, Sweater/1, Small/1, Small/2"
266	The back of a small black dog is being sniffed by the brown dog	exists z500. all x.all y. (SmallBlackDog(x) & (Brown(y, z500) & Dog(z500)) -> SniffingBack(y, x))	There is no large brown dog and small grey dog standing on a rocky surface	not (exists x. (Dog(x) & Large(x) & Brown(x) & exists y. (Dog(y) & Small(y) & Grey(y) & StandingOn(y, rockySurface))))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: StandingOn/3, StandingOn/2.


Fatal error:  The following symbols are used with multiple arities: StandingOn/3, StandingOn/2"
267	A big brown dog and a small grey dog are standing on a rocky surface	exists x. exists y. (BigBrownDog(x) & SmallGreyDog(y) & StandingOnRockySurface(x, y))	A large brown dog and a small grey dog are standing on a rocky surface	exists x. exists y. (Dog(x) & Dog(y) & Large(x) & Brown(x) & Small(y) & Grey(y) & StandingOn(x, y, RockySurface))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Brown/2, Brown/1.


Fatal error:  The following symbols are used with multiple arities: Brown/2, Brown/1"
268	A big brown dog and a small grey dog are standing on a rocky surface	exists x. exists y. (BigBrownDog(x) & SmallGreyDog(y) & StandingOnRockySurface(x, y))	A large brown dog and a small grey dog are standing on a rocky surface	exists x. exists y. (Dog(x) & Dog(y) & Large(x) & Brown(x) & Small(y) & Grey(y) & StandingOn(x, y, RockySurface))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Brown/2, Brown/1.


Fatal error:  The following symbols are used with multiple arities: Brown/2, Brown/1"
269	A big brown dog and a small grey dog are standing on a rocky surface	exists x. exists y. (BigBrownDog(x) & SmallGreyDog(y) & StandingOnRockySurface(x, y))	The brown dog is sniffing the back of a small black dog	exists z500. all x.all y. ((Brown(x, z500) & Dog(z500)) & SmallBlackDog(y) -> Sniffing(x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Brown/1, Brown/2.


Fatal error:  The following symbols are used with multiple arities: Brown/1, Brown/2"
270	The black player is making the white player a play near the end of a purple field	exists z500. exists z500. exists z500. all x. all y. all z. ((Black(x, z500) & Player(z500)) & (White(y, z500) & Player(z500)) & (Purple(z, z500) & Field(z500)) -> MakesPlayNearEnd(x, y, z))	A man on a bike is riding on the shore	exists z500. all x.all y. (Man(x) & Bike(y) & RidingOn(x, y) -> (On(x, z500) & Shore(z500)))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: RidingOn/3, RidingOn/2.


Fatal error:  The following symbols are used with multiple arities: RidingOn/3, RidingOn/2"
271	There is no man on a bicycle riding on the beach	not exists x. (Man(x) & Bicycle(x) & RidingOnBeach(x))	A person is riding a bicycle in the sand beside the ocean	exists x. exists y. exists z. (Person(x) & Bicycle(y) & Sand(z) & Riding(x, y, z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Riding/2, Riding/3.


Fatal error:  The following symbols are used with multiple arities: Riding/2, Riding/3"
272	There is no man on a bicycle riding on the beach	not exists x. (Man(x) & Bicycle(x) & RidingOnBeach(x))	A large duck is perching over a rocky stream	exists z500. exists z500. all x.all y. ((Large(x, z500) & Duck(z500)) & (Rocky(y, z500) & Stream(z500)) -> PerchingOver(x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Large/1, Large/2.


Fatal error:  The following symbols are used with multiple arities: Large/1, Large/2"
273	A seabird is flying over some rocks	all x. all y. (Seabird(x) & Rocks(y) -> FlyingOver(x, y))	The kids are not chasing each other in the sand	not exists x. exists y. (Kid(x) & Kid(y) & Chasing(x, y) & InSand(x, y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Chasing/3, Chasing/2.


Fatal error:  The following symbols are used with multiple arities: Chasing/3, Chasing/2"
274	A daughter is being pushed by her father on a go-kart and another girl is watching	exists z500. all x.all y.all z. (Daughter(x) & Father(y) & (Go(z, z500) & Kart(z500)) & Pushing(y, x, z) & Girl(w) & Watching(w, z) -> FamilyActivity(x, y, z, w))	A girl is pushing a go-kart and a daughter is watching her father	exists z500. all x.all y.all z. (Girl(x) & (Go(y, z500) & Kart(z500)) & Daughter(z) -> (Pushes(x, y) & Watches(z, Father)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Father/1, Father/0.


Fatal error:  The following symbols are used with multiple arities: Father/1, Father/0"
275	A brown dog is running through the grass which is tall and green	exists z500. all x. all y. ((Brown(x, z500) & Dog(z500)) & Grass(y) & Tall(y) & Green(y) -> RunningThrough(x, y))	A golden dog is running through a field of tall grass	exists z500. exists z500. all x. all y. ((Golden(x, z500) & Dog(z500)) & Field(y) & (Tall(y, z500) & Grass(z500)) -> RunsThrough(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Tall/1, Tall/2.


Fatal error:  The following symbols are used with multiple arities: Tall/1, Tall/2"
276	The large brown dog is running outside in the dirt	exists x. (Dog(x) & Large(x) & Brown(x) & Running(x) & Outside(x) & In(x, dirt))	A dog is running alongside a fence on a dirt track	exists z500. exists x. exists y. exists z. (Dog(x) & Fence(y) & (Dirt(z, z500) & Track(z500)) & RunningAlongside(x, y, z))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Dirt/1, Dirt/2.


Fatal error:  The following symbols are used with multiple arities: Dirt/1, Dirt/2"
277	A large crowd in warm clothing is posing for a camera	exists z500. exists z500. all x. ((Large(x, z500) & Crowd(z500)) & (Warm(x, z500) & Clothing(z500)) -> PosingForCamera(x))	A little girl with blond hair is smiling and sitting on a swing	exists z500. exists z500. all x. ((Little(x, z500) & Girl(z500)) & (Blond(x, z500) & Hair(z500)) -> (Smiling(x) & SittingOnSwing(x)))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Little/1, Little/2.


Fatal error:  The following symbols are used with multiple arities: Little/1, Little/2"
278	A man in a red uniform is making a jump in a dirt bike race	exists z500. all x.all y. (Man(x) & (Red(x, z500) & Uniform(z500)) & DirtBikeRace(y) -> MakingJump(x, y))	A family, which looks happy, is posing by the fireplace	exists z500. all x. (Family(x) & (Looks(x, z500) & Happy(z500)) -> PosingByFireplace(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Happy/2, Happy/1.


Fatal error:  The following symbols are used with multiple arities: Happy/2, Happy/1"
279	A soccer player is being tackled by his opponent	exists z500. all x.all y. ((Soccer(x, z500) & Player(z500)) & Opponent(y) -> BeingTackled(x, y))	A white dog is standing on fallen leaves	exists z500. exists z500. all x. ((White(x, z500) & Dog(z500)) -> exists y. ((Fallen(y, z500) & Leaves(z500)) & StandingOn(x, y)))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: White/1, White/2.


Fatal error:  The following symbols are used with multiple arities: White/1, White/2"
280	A white dog is standing on the leaves on the ground	exists z500. all x.all y. ((White(x, z500) & Dog(z500)) & Leaves(y) -> StandingOn(x, y))	A white dog is standing on the leaves on the ground	exists z500. all x.all y. ((White(x, z500) & Dog(z500)) & Leaves(y) -> StandingOn(x, y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: White/1, White/2.


Fatal error:  The following symbols are used with multiple arities: White/1, White/2"
