	nl_ps	fol_ps	nl_h	fol_h	label	exception
250	A man is reading an email	exists x. exists y. (Man(x) & Email(y) & Reading(x, y))	There is no man reading an email	not exists x. (Man(x) & Reading(x) & Email(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Reading/2, Reading/1.


Fatal error:  The following symbols are used with multiple arities: Reading/2, Reading/1"
251	A person is peeling a banana	exists x. (Person(x) & Peeling(x) & Banana(x))	A banana is being peeled by a person	exists x. exists y. (Banana(x) & Person(y) & Peeling(y, x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Peeling/1, Peeling/2.


Fatal error:  The following symbols are used with multiple arities: Peeling/1, Peeling/2"
252	A dog is opening a drawer and climbing inside	exists x. (Dog(x) & (Opening(x) & Drawer(x) & Climbing(x) & Inside(x)))	A cat is opening a drawer and climbing inside	exists x.exists y. (Cat(x) & Drawer(y) & (Opening(x, y) & ClimbingInside(x, y)))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Opening/1, Opening/2.


Fatal error:  The following symbols are used with multiple arities: Opening/1, Opening/2"
253	An onion is being sliced by a woman	exists x. exists y. (Onion(x) & Woman(y) & Slicing(y, x))	A woman is slicing an onion	exists x. (Woman(x) & Slicing(x) & Onion(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Slicing/2, Slicing/1.


Fatal error:  The following symbols are used with multiple arities: Slicing/2, Slicing/1"
254	A man is not cutting an onion	exists x. (Man(x) & not Cutting(x) & Onion(x))	A man is cutting an onion	exists x. exists y. (Man(x) & Onion(y) & Cutting(x, y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Cutting/1, Cutting/2.


Fatal error:  The following symbols are used with multiple arities: Cutting/1, Cutting/2"
255	A door is being opened by a man	exists x. exists y. (Door(x) & Man(y) & Opening(y, x))	A man is opening a door	exists x. (Man(x) & Opening(x) & Door(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Opening/2, Opening/1.


Fatal error:  The following symbols are used with multiple arities: Opening/2, Opening/1"
256	There is no man cutting a potato	not exists x. (Man(x) & Cutting(x, potato))	A man is cutting a potato	exists x. exists y. (Man(x) & Potato(y) & Cutting(x, y))	c	"'potato' is an illegal variable name.  Constants may not be quantified.
all x. all potato. (Cutting(x, potato) -> Cutting(x, potato))
           ^"
257	The violin is being played by a woman	exists x. exists y. (Violin(x) & Woman(y) & Playing(y, x))	A man is playing the piano	exists x. (Man(x) & Playing(x) & Piano(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/2, Playing/1.


Fatal error:  The following symbols are used with multiple arities: Playing/2, Playing/1"
258	The piano is being played by a man	exists x. exists y. (Piano(x) & Man(y) & Playing(y, x))	A woman is playing the violin	exists x. (Woman(x) & Playing(x) & Violin(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/2, Playing/1.


Fatal error:  The following symbols are used with multiple arities: Playing/2, Playing/1"
259	A man is fishing in the river	exists x. (Man(x) & Fishing(x) & In(x, river))	There is no man fishing in the river	not exists x. (Man(x) & Fishing(x) & In(x) & River(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: In/2, In/1.


Fatal error:  The following symbols are used with multiple arities: In/2, In/1"
260	A chef is preparing a meal	exists x. exists y. (Chef(x) & Meal(y) & Preparing(x, y))	There is no chef preparing a meal	not exists x. (Chef(x) & Preparing(x) & Meal(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Preparing/2, Preparing/1.


Fatal error:  The following symbols are used with multiple arities: Preparing/2, Preparing/1"
261	There is no chef preparing a meal	not exists x. (Chef(x) & Preparing(x) & Meal(x))	A chef is preparing some food	exists x. exists y. (Chef(x) & Food(y) & Preparing(x, y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Preparing/1, Preparing/2.


Fatal error:  The following symbols are used with multiple arities: Preparing/1, Preparing/2"
262	A person is slicing a potato	exists x. (Person(x) & Slicing(x, potato))	There is no person slicing a potato	not exists x. (Person(x) & Slicing(x, potato))	c	"'potato' is an illegal variable name.  Constants may not be quantified.
all x. all potato. (Slicing(x, potato) -> Slicing(x, potato))
           ^"
263	The drums are being played by the man	exists x.exists y. (Drum(x) & Man(y) & Playing(y, x))	The man is playing the drums	exists x. (Man(x) & Playing(x) & Drums(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/2, Playing/1.


Fatal error:  The following symbols are used with multiple arities: Playing/2, Playing/1"
264	A woman is frying some food	exists x. (Woman(x) & Frying(x) & Food(x))	Some food is being fried by a woman	exists x.exists y. (Food(x) & Woman(y) & Frying(y, x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Frying/1, Frying/2.


Fatal error:  The following symbols are used with multiple arities: Frying/1, Frying/2"
265	The trumpet is being played by a man	exists x. (Trumpet(x) & Man(y) & Playing(y, x))	A man is playing the trumpet	exists x. (Man(x) & Playing(x) & Trumpet(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/2, Playing/1.


Fatal error:  The following symbols are used with multiple arities: Playing/2, Playing/1"
266	Nobody is playing with a toad	not exists x. (Person(x) & PlayingWith(x, Toad))	Someone is playing with a toad	exists x.exists y. (Person(x) & Toad(y) & PlayingWith(x, y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Toad/1, Toad/0.


Fatal error:  The following symbols are used with multiple arities: Toad/1, Toad/0"
267	The person is riding the horse	exists x. exists y. (Person(x) & Horse(y) & Riding(x, y))	The person is not riding the horse	not exists x. (Person(x) & Riding(x) & Horse(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Riding/2, Riding/1.


Fatal error:  The following symbols are used with multiple arities: Riding/2, Riding/1"
268	A man is riding a horse	exists x. exists y. (Man(x) & Horse(y) & Riding(x, y))	The person is not riding the horse	not exists x. (Person(x) & Riding(x) & Horse(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Riding/2, Riding/1.


Fatal error:  The following symbols are used with multiple arities: Riding/2, Riding/1"
269	There is no man riding a horse	not exists x. (Man(x) & Riding(x) & Horse(x))	The person is riding the horse	exists x. exists y. (Person(x) & Horse(y) & Riding(x, y))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Riding/1, Riding/2.


Fatal error:  The following symbols are used with multiple arities: Riding/1, Riding/2"
270	Someone is folding a piece of paper	exists x. (Folding(x, Paper))	Nobody is folding a piece of paper	not exists x. (Folding(x) & Paper(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Folding/2, Folding/1, Paper/1, Paper/0.


Fatal error:  The following symbols are used with multiple arities: Folding/2, Folding/1, Paper/1, Paper/0"
271	A woman is not slicing a cucumber	not exists x. (Woman(x) & Slicing(x, cucumber))	A woman is slicing a cucumber	exists x. exists y. (Woman(x) & Cucumber(y) & Slicing(x, y))	c	"'cucumber' is an illegal variable name.  Constants may not be quantified.
all x. all cucumber. (Slicing(x, cucumber) -> Slicing(x, cucumber))
           ^"
272	The man is not slicing a potato	not exists x. (Man(x) & Slicing(x) & Potato(x))	The man is slicing a potato	exists x. exists y. (Man(x) & Potato(y) & Slicing(x, y))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Slicing/1, Slicing/2.


Fatal error:  The following symbols are used with multiple arities: Slicing/1, Slicing/2"
273	A potato is being sliced by the man	exists x.exists y. (Potato(x) & Man(y) & Slicing(y, x))	A man is slicing potatoes	exists x. (Man(x) & Slicing(x) & Potatoes(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Slicing/2, Slicing/1.


Fatal error:  The following symbols are used with multiple arities: Slicing/2, Slicing/1"
274	A girl is playing a flute	exists x. (Girl(x) & Playing(x) & Flute(x))	A wind instrument is being played by a girl	exists x.exists y. (Wind(x) & Instrument(x) & Girl(y) & Playing(y, x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/1, Playing/2.


Fatal error:  The following symbols are used with multiple arities: Playing/1, Playing/2"
275	A keyboard is being played by a person	exists x.exists y. (Keyboard(x) & Person(y) & Playing(y, x))	A person is playing a keyboard	exists x. (Person(x) & Playing(x) & Keyboard(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/2, Playing/1.


Fatal error:  The following symbols are used with multiple arities: Playing/2, Playing/1"
276	Someone is playing piano	exists x. (Person(x) & Playing(x) & Piano(x))	A keyboard is being played by a person	exists x.exists y. (Keyboard(x) & Person(y) & Playing(y, x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/1, Playing/2.


Fatal error:  The following symbols are used with multiple arities: Playing/1, Playing/2"
277	The man is seasoning the sausages	exists x. (Man(x) & Seasoning(x, Sausages))	The man is seasoning the meat	exists x. (Man(x) & Seasoning(x, Meat))	e	"'Sausages' is an illegal variable name.  Constants may not be quantified.
all x. all Sausages. (Seasoning(x, Sausages) -> Seasoning(x, Sausages))
           ^"
278	Seasoning is being added to the water by the man	exists x.exists y. (Seasoning(x) & Man(y) & AddsToWater(y, x))	The man is seasoning the sausages	exists x. (Man(x) & Seasoning(x, Sausages))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Seasoning/1, Seasoning/2.


Fatal error:  The following symbols are used with multiple arities: Seasoning/1, Seasoning/2"
279	A man is playing a flute	exists x. (Man(x) & Playing(x) & Flute(x))	A flute is being played by a man	exists x. exists y. (Flute(x) & Man(y) & Playing(y, x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/1, Playing/2.


Fatal error:  The following symbols are used with multiple arities: Playing/1, Playing/2"
280	A man is playing a large flute	exists x. (Man(x) & Playing(x, LargeFlute))	A large flute is being played by a man	exists x. exists y. (Large(x) & Flute(x) & Man(y) & Playing(y, x))	e	"'LargeFlute' is an illegal variable name.  Constants may not be quantified.
all x. all LargeFlute. (Playing(x, LargeFlute) -> Playing(x, LargeFlute))
           ^"
281	A man is playing a large flute	exists x. (Man(x) & Playing(x, LargeFlute))	A flute is being played by a man	exists x. exists y. (Flute(x) & Man(y) & Playing(y, x))	e	"'LargeFlute' is an illegal variable name.  Constants may not be quantified.
all x. all LargeFlute. (Playing(x, LargeFlute) -> Playing(x, LargeFlute))
           ^"
282	The lady is peeling the potato	exists x. exists y. (Lady(x) & Potato(y) & Peeling(x, y))	There is no lady peeling the potato	not exists x. (Lady(x) & Peeling(x) & Potato(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Peeling/2, Peeling/1.


Fatal error:  The following symbols are used with multiple arities: Peeling/2, Peeling/1"
283	A woman is peeling a potato	exists x. (Woman(x) & Peeling(x) & Potato(x))	The potato is being peeled by the lady	exists x. exists y. (Potato(x) & Lady(y) & Peeling(y, x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Peeling/1, Peeling/2.


Fatal error:  The following symbols are used with multiple arities: Peeling/1, Peeling/2"
284	The lady is peeling the potato	exists x. exists y. (Lady(x) & Potato(y) & Peeling(x, y))	A woman is not peeling a potato	not exists x. (Woman(x) & Peeling(x) & Potato(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Peeling/2, Peeling/1.


Fatal error:  The following symbols are used with multiple arities: Peeling/2, Peeling/1"
285	The lady is peeling the potato	exists x. exists y. (Lady(x) & Potato(y) & Peeling(x, y))	A woman is peeling a potato	exists x. (Woman(x) & Peeling(x) & Potato(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Peeling/2, Peeling/1.


Fatal error:  The following symbols are used with multiple arities: Peeling/2, Peeling/1"
286	The guitar is being played by a man	exists x. exists y. (Guitar(x) & Man(y) & Playing(y, x))	A man is playing the guitar	exists x. (Man(x) & Playing(x) & Guitar(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/2, Playing/1.


Fatal error:  The following symbols are used with multiple arities: Playing/2, Playing/1"
287	A man is playing the drums	exists x. (Man(x) & Playing(x) & Drums(x))	The guitar is being played by a man	exists x. exists y. (Guitar(x) & Man(y) & Playing(y, x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/1, Playing/2.


Fatal error:  The following symbols are used with multiple arities: Playing/1, Playing/2"
288	The little boy is singing and playing the guitar	exists x. (Little(x) & Boy(x) & Singing(x) & Playing(x) & Guitar(x))	A guitar is being played by a baby	exists x. exists y. (Guitar(x) & Baby(y) & Playing(y, x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/1, Playing/2.


Fatal error:  The following symbols are used with multiple arities: Playing/1, Playing/2"
289	A man is reading the email	exists x. (Man(x) & Reading(x, email))	A person is reading the email	exists x. (Person(x) & Reading(x, email))	e	"'email' is an illegal variable name.  Constants may not be quantified.
all x. all email. (Reading(x, email) -> Reading(x, email))
           ^"
290	There is no man reading the email	not exists x. (Man(x) & Reading(x, email))	A man is reading the email	exists x. (Man(x) & Reading(x, email))	c	"'email' is an illegal variable name.  Constants may not be quantified.
all x. all email. (Reading(x, email) -> Reading(x, email))
           ^"
291	Someone is reading the email	exists x. (Reading(x) & Email(x))	A person is reading the email	exists x. (Person(x) & Reading(x, email))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Reading/1, Reading/2.


Fatal error:  The following symbols are used with multiple arities: Reading/1, Reading/2"
292	A man is reading the email	exists x. (Man(x) & Reading(x, email))	Someone is reading the email	exists x. (Reading(x) & Email(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Reading/2, Reading/1.


Fatal error:  The following symbols are used with multiple arities: Reading/2, Reading/1"
293	A woman is cooking fish	exists x. (Woman(x) & Cooking(x, Fish))	A woman is not frying fish	exists x. (Woman(x) & not Frying(x) & Fish(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Fish/1, Fish/0.


Fatal error:  The following symbols are used with multiple arities: Fish/1, Fish/0"
294	A woman is playing the flute	exists x. (Woman(x) & Playing(x) & Flute(x))	The flute is being played by a woman	exists x. (Flute(x) & Woman(y) & Playing(y, x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/1, Playing/2.


Fatal error:  The following symbols are used with multiple arities: Playing/1, Playing/2"
295	A woman is playing the flute	exists x. (Woman(x) & Playing(x) & Flute(x))	A man is playing the flute	exists x. (Man(x) & Playing(x, flute))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/1, Playing/2.


Fatal error:  The following symbols are used with multiple arities: Playing/1, Playing/2"
296	A man is playing a flute	exists x. (Man(x) & Playing(x) & Flute(x))	The flute is being played by a woman	exists x. (Flute(x) & Woman(y) & Playing(y, x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/1, Playing/2.


Fatal error:  The following symbols are used with multiple arities: Playing/1, Playing/2"
297	A man is playing a flute	exists x. (Man(x) & Playing(x) & Flute(x))	A man is playing the flute	exists x. (Man(x) & Playing(x, flute))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/1, Playing/2.


Fatal error:  The following symbols are used with multiple arities: Playing/1, Playing/2"
298	A man is playing an instrument	exists x. exists y. (Man(x) & Instrument(y) & Playing(x, y))	A woman is playing the flute	exists x. (Woman(x) & Playing(x) & Flute(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/2, Playing/1.


Fatal error:  The following symbols are used with multiple arities: Playing/2, Playing/1"
299	Grass is being mowed by a man	exists x.exists y. (Grass(x) & Man(y) & Mowing(y, x))	A man is mowing grass	exists x. (Man(x) & Mowing(x) & Grass(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Mowing/2, Mowing/1.


Fatal error:  The following symbols are used with multiple arities: Mowing/2, Mowing/1"
300	A guy is mowing the lawn	exists x. (Guy(x) & Mowing(x) & Lawn(x))	Grass is being mowed by a man	exists x.exists y. (Grass(x) & Man(y) & Mowing(y, x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Mowing/1, Mowing/2.


Fatal error:  The following symbols are used with multiple arities: Mowing/1, Mowing/2"
301	Broccoli are being cut by a woman	exists x. exists y. (Broccoli(x) & Woman(y) & Cutting(y, x))	A woman is cutting broccoli	exists x. (Woman(x) & Cutting(x, Broccoli))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Broccoli/1, Broccoli/0.


Fatal error:  The following symbols are used with multiple arities: Broccoli/1, Broccoli/0"
302	A woman is not cutting broccoli	exists x. (Woman(x) & not Cutting(x) & Broccoli(x))	A woman is cutting broccoli	exists x. (Woman(x) & Cutting(x, Broccoli))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Cutting/1, Cutting/2, Broccoli/1, Broccoli/0.


Fatal error:  The following symbols are used with multiple arities: Cutting/1, Cutting/2, Broccoli/1, Broccoli/0"
303	A woman is cutting broccoli	exists x. (Woman(x) & Cutting(x, Broccoli))	There is no man cutting tomatoes	not exists x. (Man(x) & Cutting(x, tomatoes))	n	"'Broccoli' is an illegal variable name.  Constants may not be quantified.
all x. all Broccoli. (Cutting(x, Broccoli) -> Cutting(x, Broccoli))
           ^"
304	A woman is cutting broccoli	exists x. (Woman(x) & Cutting(x, Broccoli))	A man is cutting tomatoes	exists x. (Man(x) & Cutting(x, tomatoes))	n	"'Broccoli' is an illegal variable name.  Constants may not be quantified.
all x. all Broccoli. (Cutting(x, Broccoli) -> Cutting(x, Broccoli))
           ^"
305	Guitar is being played by a man	exists x. exists y. (Guitar(x) & Man(y) & Playing(y, x))	A man is playing guitar	exists x. (Man(x) & Playing(x) & Guitar(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/2, Playing/1.


Fatal error:  The following symbols are used with multiple arities: Playing/2, Playing/1"
306	A man is playing the drums	exists x. (Man(x) & Playing(x) & Drums(x))	Guitar is being played by a man	exists x. exists y. (Guitar(x) & Man(y) & Playing(y, x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/1, Playing/2.


Fatal error:  The following symbols are used with multiple arities: Playing/1, Playing/2"
307	A woman is cutting tofu	exists x. (Woman(x) & Cutting(x, tofu))	There is no woman cutting onions	not exists x. (Woman(x) & Cutting(x) & Onions(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Cutting/2, Cutting/1.


Fatal error:  The following symbols are used with multiple arities: Cutting/2, Cutting/1"
308	A woman is cutting tofu	exists x. (Woman(x) & Cutting(x, tofu))	A woman is cutting onions	exists x. (Woman(x) & Cutting(x) & Onions(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Cutting/2, Cutting/1.


Fatal error:  The following symbols are used with multiple arities: Cutting/2, Cutting/1"
309	The man is aiming a gun	exists x. (Man(x) & Aiming(x) & Gun(x))	The man is drawing a gun	exists x. (Man(x) & Drawing(x, Gun))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Gun/1, Gun/0.


Fatal error:  The following symbols are used with multiple arities: Gun/1, Gun/0"
310	A dog is swimming after a tennis ball	exists x. exists y. (Dog(x) & Tennis(y) & Ball(y) & Swimming(x, y))	A cat is swimming after a tennis ball	exists x. (Cat(x) & Swimming(x) & After(x, tennisBall))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Swimming/2, Swimming/1.


Fatal error:  The following symbols are used with multiple arities: Swimming/2, Swimming/1"
311	A woman is eating a cupcake	exists x. exists y. (Woman(x) & Cupcake(y) & Eating(x, y))	A woman is not eating a cupcake	exists x. (Woman(x) & not Eating(x) & Cupcake(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Eating/2, Eating/1.


Fatal error:  The following symbols are used with multiple arities: Eating/2, Eating/1"
312	A girl is eating a cupcake	exists x. exists y. (Girl(x) & Cupcake(y) & Eating(x, y))	A woman is not eating a cupcake	exists x. (Woman(x) & not Eating(x) & Cupcake(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Eating/2, Eating/1.


Fatal error:  The following symbols are used with multiple arities: Eating/2, Eating/1"
313	A man is severing the toe of an empty leather boot with a sword	exists x. exists y. exists z. (Man(x) & Toe(y) & Leather(z) & Boot(z) & Severing(x, y, z) & Empty(z))	A woman is severing the toe of an empty leather boot with a sword	exists x. exists y. exists z. (Woman(x) & Toe(y) & Leather(z) & Boot(z) & Sword(s) & Severing(x, y, z, s))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Severing/3, Severing/4.


Fatal error:  The following symbols are used with multiple arities: Severing/3, Severing/4"
314	A chef is cleaning a bowl of soup	exists x. exists y. (Chef(x) & Bowl(y) & Soup(s) & Cleaning(x, y, s))	A bowl of soup is being cleaned by a chef	exists x.exists y. (BowlOfSoup(x) & Chef(y) & Cleaning(y, x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Cleaning/3, Cleaning/2.


Fatal error:  The following symbols are used with multiple arities: Cleaning/3, Cleaning/2"
315	The guitar is being played by a kid	exists x. exists y. (Guitar(x) & Kid(y) & Playing(y, x))	A kid is playing the guitar	exists x. (Kid(x) & Playing(x) & Guitar(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/2, Playing/1.


Fatal error:  The following symbols are used with multiple arities: Playing/2, Playing/1"
316	Someone is stirring a pot of chili with a spoon	exists x.exists y.exists z. (Person(x) & Pot(y) & Chili(z) & Stirring(x, y, z))	A pot of chili is being stirred by someone with a spoon	exists x.exists y. (PotOfChili(x) & Person(y) & Uses(y) & Spoon(y) & Stirring(y, x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Stirring/3, Stirring/2.


Fatal error:  The following symbols are used with multiple arities: Stirring/3, Stirring/2"
317	Nobody is stirring a pot of chili with a spoon	not exists x. (Person(x) & Stirring(x, PotOfChili) & Using(x) & Spoon(x))	Someone is stirring a pot of chili with a spoon	exists x.exists y.exists z. (Person(x) & Pot(y) & Chili(z) & Stirring(x, y, z))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Stirring/2, Stirring/3.


Fatal error:  The following symbols are used with multiple arities: Stirring/2, Stirring/3"
318	Someone is stirring a pot of chili with a spoon	exists x.exists y.exists z. (Person(x) & Pot(y) & Chili(z) & Stirring(x, y, z))	Someone is stirring chili in a pot	exists x. (Person(x) & Stirring(x) & Chili(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Stirring/3, Stirring/1.


Fatal error:  The following symbols are used with multiple arities: Stirring/3, Stirring/1"
319	A woman is slicing butter	exists x. (Woman(x) & Slicing(x, butter))	A man is slicing butter	exists x. (Man(x) & Slicing(x, butter))	n	"'butter' is an illegal variable name.  Constants may not be quantified.
all x. all butter. (Slicing(x, butter) -> Slicing(x, butter))
           ^"
320	A woman is slicing butter	exists x. (Woman(x) & Slicing(x, butter))	There is no woman slicing tofu	not exists x. (Woman(x) & Slicing(x) & Tofu(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Slicing/2, Slicing/1.


Fatal error:  The following symbols are used with multiple arities: Slicing/2, Slicing/1"
321	The man is playing the guitar	exists x. (Man(x) & Playing(x) & Guitar(x))	The man is playing the instrument	exists x. exists y. (Man(x) & Instrument(y) & Playing(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/1, Playing/2.


Fatal error:  The following symbols are used with multiple arities: Playing/1, Playing/2"
322	Hay is being eaten by a cow	exists x. exists y. (Hay(x) & Cow(y) & Eating(y, x))	A cow is eating hay	exists x. (Cow(x) & Eating(x) & Hay(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Eating/2, Eating/1.


Fatal error:  The following symbols are used with multiple arities: Eating/2, Eating/1"
323	A man is riding an electric bicycle	exists x. exists y. (Man(x) & Electric(y) & Bicycle(y) & Riding(x, y))	A man is not riding a bicycle	exists x. (Man(x) & not Riding(x) & Bicycle(x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Riding/2, Riding/1.


Fatal error:  The following symbols are used with multiple arities: Riding/2, Riding/1"
324	A guitar is being played by a girl	exists x.exists y. (Guitar(x) & Girl(y) & Playing(y, x))	A girl is playing a guitar	exists x. (Girl(x) & Playing(x) & Guitar(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/2, Playing/1.


Fatal error:  The following symbols are used with multiple arities: Playing/2, Playing/1"
325	A guitar is being played by a man	exists x. exists y. (Guitar(x) & Man(y) & Playing(y, x))	A girl is playing a guitar	exists x. (Girl(x) & Playing(x) & Guitar(x))	n	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/2, Playing/1.


Fatal error:  The following symbols are used with multiple arities: Playing/2, Playing/1"
326	The man is playing the guitar	exists x. (Man(x) & Playing(x) & Guitar(x))	The man is playing the instrument	exists x. exists y. (Man(x) & Instrument(y) & Playing(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/1, Playing/2.


Fatal error:  The following symbols are used with multiple arities: Playing/1, Playing/2"
327	The man is playing the guitar	exists x. (Man(x) & Playing(x) & Guitar(x))	The man is playing the instrument	exists x. exists y. (Man(x) & Instrument(y) & Playing(x, y))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Playing/1, Playing/2.


Fatal error:  The following symbols are used with multiple arities: Playing/1, Playing/2"
328	The chef is seasoning the oil	Seasoning(Chef, Oil)	The woman is seasoning the oil	Seasoning(woman, oil)	n	"'Chef' is an illegal variable name.  Constants may not be quantified.
all Chef. all Oil. (Seasoning(Chef, Oil) -> Seasoning(Chef, Oil))
    ^"
329	The man in a hat suited for cowboys is walking through a market and is putting a hand in his pocket	exists x.exists y. (Man(x) & Hat(x, y) & SuitedForCowboys(y) & (WalksThroughMarket(x) & PutsHandInPocket(x)))	The man in a cowboy hat is walking through a market and is putting a hand in his pocket	exists x.exists y.exists z. (Man(x) & Cowboy(x) & Hat(x) & Market(y) & Pocket(z) & (WalksThrough(x, y) & PutsHandIn(x, z)))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Hat/2, Hat/1.


Fatal error:  The following symbols are used with multiple arities: Hat/2, Hat/1"
330	The man in a hat suited for cowboys is walking through a market and is putting a hand in his pocket	exists x.exists y. (Man(x) & Hat(x, y) & SuitedForCowboys(y) & (WalksThroughMarket(x) & PutsHandInPocket(x)))	A man in a hat is walking through a store	exists x.exists y.exists z. (Man(x) & Hat(x) & Store(y) & WalkingThrough(x, y) & Walking(z))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Hat/2, Hat/1.


Fatal error:  The following symbols are used with multiple arities: Hat/2, Hat/1"
331	The girl is carrying a sign and a group of people is following her	exists x.exists y. (Girl(x) & Sign(y) & Carrying(x, y) & FollowedByGroup(x))	The girl is carrying a sign and is being followed by a group of people	exists x. (Girl(x) & Carrying(x) & Sign(x) & FollowedByGroup(x))	e	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Carrying/2, Carrying/1.


Fatal error:  The following symbols are used with multiple arities: Carrying/2, Carrying/1"
332	The girl is carrying a sign and a group of people is following her	exists x.exists y. (Girl(x) & Sign(y) & Carrying(x, y) & FollowedByGroup(x))	The girl is not carrying a sign and no group of people is following her	not exists x. (Girl(x) & not Carrying(x) & Sign(x)) & not exists y. (GroupOfPeople(y) & Following(y, x))	c	"(FATAL)
%%ERROR: The following symbols are used with multiple arities: Carrying/2, Carrying/1.


Fatal error:  The following symbols are used with multiple arities: Carrying/2, Carrying/1"
