	nl_ps	fol_ps	nl_h	fol_h	label	e_pred	c_pred
229	When Jones got his job at the CIA, he knew that he would never be allowed to write his memoirs.	exists x. (Jones(x) & GotCIAJob(x) -> not AllowsMemoirs(x))	It is the case that Jones is not and will never be allowed to write his memoirs.	exists x. (Jones(x) -> not WritesMemoirs(x))	e	False	False
230	Last week I already knew that when, in a month's time, Smith would discover that she had been duped she would be furious.	exists x. (LastWeek(x) & MonthsTime(x) & Smith(x) & DiscoveredDuped(x) -> Furious(x))	It will be the case that in a few weeks Smith will discover that she has been duped; and she will be furious.	exists x. (FewWeeks(x) & Smith(x) -> (DiscoversDuped(x) & Furious(x)))	e	False	False
231	No one gambling seriously stops until he is broke. ## No one can gamble when he is broke.	exists x. (Gambler(x) & GamblingSeriously(x) -> Broke(x)) ## exists x. (Gambler(x) & Broke(x) -> not CanGamble(x))	Everyone who starts gambling seriously stops the moment he is broke.	exists x. (Gambler(x) & SeriousGambler(x) & Broke(x) -> StopsGambling(x))	e	False	False
232	No one who starts gambling seriously stops until he is broke.	exists x. (Gambler(x) & SeriousGambler(x) -> not StopsUntilBroke(x))	Everyone who starts gambling seriously continues until he is broke.	exists x. (Gambler(x) & SeriousGambler(x) -> ContinuesUntilBroke(x))	e	False	False
233	Nobody who is asleep ever knows that he is asleep. ## But some people know that they have been asleep after they have been asleep.	exists x. (Asleep(x) -> not KnowsThatHeIsAsleep(x)) ## exists x. (Person(x) & Asleep(x) & not Knows(x, HasBeenAsleep))	Some people discover that they have been asleep.	exists x. (Person(x) & DiscoveredAsleep(x))	e	False	False
234	ITEL built MTALK in 1993.	BuiltIn(ITEL, MTALK, 1993)	ITEL finished MTALK in 1993.	Finished(ITEL, MTALK, 1993)	e	False	False
235	ITEL was building MTALK in 1993.	Building(ITEL, MTALK, 1993)	ITEL finished MTALK in 1993.	Finished(ITEL, MTALK, 1993)	n	False	False
236	ITEL was winning the contract from APCOM in 1993.	WinningContract(ITEL, APCOM, 1993)	ITEL won a contract in 1993.	WonContract(ITEL, 1993)	n	False	False
237	ITEL owned APCOM from 1988 to 1992.	Owned(ITEL, APCOM, 1988) & Owned(ITEL, APCOM, 1989) & Owned(ITEL, APCOM, 1990) & Owned(ITEL, APCOM, 1991) & Owned(ITEL, APCOM, 1992)	ITEL owned APCOM in 1990.	Owned(APCOM, ITEL, 1990)	e	False	False
238	Smith and Jones left the meeting.	exists x. exists y. (Smith(x) & Jones(y) & LeftMeeting(x) & LeftMeeting(y))	Smith left the meeting.	LeftMeeting(smith)	e	False	False
239	Smith and Jones left the meeting.	exists x. exists y. (Smith(x) & Jones(y) & LeftMeeting(x) & LeftMeeting(y))	Jones left the meeting.	LeftMeeting(jones)	e	False	False
240	Smith, Anderson and Jones met.	Meeting(smith, anderson, jones)	There was a group of people that met.	exists x.exists y.exists z. (Person(x) & Person(y) & Person(z) & Met(x, y, z))	e	False	False
241	Smith knew that ITEL had won the contract in 1992.	Knew(Smith, ITEL, WonContractIn(1992))	ITEL won the contract in 1992.	WonContract(ITEL, 1992)	e	False	False
242	ITEL managed to win the contract in 1992.	ManagedToWinContract(ITEL, 1992)	ITEL won the contract in 1992.	WonContract(ITEL, 1992)	e	False	False
243	ITEL tried to win the contract in 1992.	TriedToWinContract(ITEL, 1992)	ITEL won the contract in 1992.	WonContract(ITEL, 1992)	n	False	False
244	It is true that ITEL won the contract in 1992.	WonContract(ITEL, 1992)	ITEL won the contract in 1992.	WonContract(ITEL, 1992)	e	True	False
245	It is false that ITEL won the contract in 1992.	not WonContract(ITEL, 1992)	ITEL won the contract in 1992.	WonContract(ITEL, 1992)	c	False	True
246	Smith saw Jones sign the contract.	Saw(Smith, Jones, Contract)	Jones signed the contract.	SignedContract(jones, contract)	e	False	False
